1712719549452218112 ('EPT', <Side.BUY: 1>) 1 4710 0
[CANCELLED] 1712719549452218495 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218496 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218497 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218499 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218501 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218502 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218503 ('DLO', <Side.SELL: 2>)
1712719549452218523 ('DLO', <Side.BUY: 1>) 1 4988 2
[CANCELLED] 1712719549452218505 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218506 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218507 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218508 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218509 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218511 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452218513 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452218515 ('IGM', <Side.SELL: 2>)
1712719549452218525 ('IGM', <Side.BUY: 1>) 1 6188 30
[CANCELLED] 1712719549452218517 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452218519 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452218521 ('BRV', <Side.SELL: 2>)
1712719549452218526 ('BRV', <Side.BUY: 1>) 1 5335 8
1712719549452218545 ('IGM', <Side.BUY: 1>) 2 6188 10
1712719549452218524 ('MKU', <Side.BUY: 1>) 1 5040 0
1712719549452218551 ('BRV', <Side.BUY: 1>) 2 5323 0
1712719549452218547 ('IGM', <Side.BUY: 1>) 2 6178 0
1712719549452218549 ('IGM', <Side.BUY: 1>) 2 6158 0
1712719549452218528 ('EPT', <Side.SELL: 2>) 2 4549 0
[CANCELLED] 1712719549452218522 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218527 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218529 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218530 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218531 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218532 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218533 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218534 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218535 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218536 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218537 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218538 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218539 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218540 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218541 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218542 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218543 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218544 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218546 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452218548 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452218550 ('IGM', <Side.SELL: 2>)
1712719549452218560 ('IGM', <Side.BUY: 1>) 1 6138 23
[CANCELLED] 1712719549452218552 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452218553 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452218554 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452218555 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452218556 ('BRV', <Side.SELL: 2>)
1712719549452218561 ('BRV', <Side.BUY: 1>) 1 5304 0
1712719549452218580 ('IGM', <Side.BUY: 1>) 2 6138 3
1712719549452218558 ('DLO', <Side.BUY: 1>) 1 4971 0
1712719549452218587 ('BRV', <Side.SELL: 2>) 2 5327 0
1712719549452218589 ('BRV', <Side.SELL: 2>) 2 5347 0
1712719549452218557 ('EPT', <Side.BUY: 1>) 1 4539 0
[CANCELLED] 1712719549452218562 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218563 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218564 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218565 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218566 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218567 ('EPT', <Side.SELL: 2>)
1712719549452218592 ('EPT', <Side.BUY: 1>) 1 4527 11
[CANCELLED] 1712719549452218568 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218569 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218570 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218571 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218572 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218573 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218559 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218574 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218575 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218576 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218577 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218578 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218579 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218581 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452218582 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452218583 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452218584 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452218585 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452218586 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452218588 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452218590 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452218591 ('BRV', <Side.SELL: 2>)
1712719549452218594 ('MKU', <Side.BUY: 1>) 1 5045 0
1712719549452218597 ('EPT', <Side.BUY: 1>) 2 4518 0
1712719549452218609 ('MKU', <Side.BUY: 1>) 2 5025 0
1712719549452218596 ('BRV', <Side.BUY: 1>) 1 5335 0
1712719549452218621 ('BRV', <Side.BUY: 1>) 2 5315 0
[CANCELLED] 1712719549452218598 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218599 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218600 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218601 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218602 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218593 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218603 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218604 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218605 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218606 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218607 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218608 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218610 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218611 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218612 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218613 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218614 ('MKU', <Side.SELL: 2>)
1712719549452218629 ('MKU', <Side.BUY: 1>) 1 5017 4
[CANCELLED] 1712719549452218595 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452218615 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452218616 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452218617 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452218618 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452218619 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452218620 ('IGM', <Side.SELL: 2>)
1712719549452218630 ('IGM', <Side.BUY: 1>) 1 6165 0
[CANCELLED] 1712719549452218622 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452218623 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452218624 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452218625 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452218626 ('BRV', <Side.SELL: 2>)
1712719549452218631 ('BRV', <Side.BUY: 1>) 1 5301 18
1712719549452218656 ('BRV', <Side.BUY: 1>) 2 5299 0
1712719549452218651 ('IGM', <Side.SELL: 2>) 2 6191 0
[CANCELLED] 1712719549452218627 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218632 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218633 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218634 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218635 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218636 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218637 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218628 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218638 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218639 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218640 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218641 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218642 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218643 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218644 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218645 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218646 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218647 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218648 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218649 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218650 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452218652 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452218653 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452218654 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452218655 ('IGM', <Side.SELL: 2>)
1712719549452218664 ('IGM', <Side.BUY: 1>) 1 6164 17
[CANCELLED] 1712719549452218657 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452218658 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452218659 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452218660 ('BRV', <Side.BUY: 1>)
1712719549452218661 ('EPT', <Side.BUY: 1>) 1 4529 0
1712719549452218684 ('IGM', <Side.BUY: 1>) 2 6161 0
[CANCELLED] 1712719549452218666 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218667 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218668 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218669 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218670 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218671 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218662 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218672 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218673 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218674 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218675 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218676 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218677 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218663 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218678 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218679 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218680 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218681 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218682 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218683 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218685 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452218686 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452218687 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452218688 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452218689 ('IGM', <Side.SELL: 2>)
1712719549452218699 ('IGM', <Side.BUY: 1>) 1 6155 7
[CANCELLED] 1712719549452218665 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452218690 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452218691 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452218692 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452218693 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452218694 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452218695 ('BRV', <Side.SELL: 2>)
1712719549452218719 ('IGM', <Side.BUY: 1>) 2 6141 1
1712719549452218726 ('BRV', <Side.SELL: 2>) 2 5325 0
1712719549452218714 ('MKU', <Side.SELL: 2>) 2 5036 0
1712719549452218702 ('EPT', <Side.SELL: 2>) 2 4548 0
[CANCELLED] 1712719549452218696 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218701 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218703 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218704 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218705 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218706 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218697 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218707 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218708 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218709 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218710 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218711 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218712 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218698 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218713 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218715 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218716 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218717 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218718 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218720 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452218721 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452218722 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452218723 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452218724 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452218700 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452218725 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452218727 ('BRV', <Side.BUY: 1>)
1712719549452218731 ('IGM', <Side.BUY: 1>) 1 6162 0
1712719549452218732 ('BRV', <Side.BUY: 1>) 1 5332 0
1712719549452218734 ('EPT', <Side.SELL: 2>) 2 4553 0
1712719549452218730 ('MKU', <Side.BUY: 1>) 1 5034 0
1712719549452218757 ('BRV', <Side.BUY: 1>) 2 5312 0
1712719549452218729 ('DLO', <Side.BUY: 1>) 1 4982 0
1712719549452218752 ('IGM', <Side.SELL: 2>) 2 6196 0
1712719549452218759 ('BRV', <Side.BUY: 1>) 2 5292 0
[CANCELLED] 1712719549452218728 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218733 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218735 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218736 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218737 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218738 ('EPT', <Side.SELL: 2>)
1712719549452218763 ('EPT', <Side.BUY: 1>) 1 4537 8
[CANCELLED] 1712719549452218739 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218740 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218741 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218742 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218743 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218744 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218745 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218746 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218747 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218748 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218749 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218750 ('MKU', <Side.SELL: 2>)
1712719549452218765 ('MKU', <Side.BUY: 1>) 1 5016 9
[CANCELLED] 1712719549452218751 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452218753 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452218754 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452218755 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452218756 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452218758 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452218760 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452218761 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452218762 ('BRV', <Side.SELL: 2>)
1712719549452218767 ('BRV', <Side.BUY: 1>) 1 5290 6
1712719549452218787 ('IGM', <Side.SELL: 2>) 2 6226 0
1712719549452218780 ('MKU', <Side.BUY: 1>) 2 5005 0
1712719549452218768 ('EPT', <Side.BUY: 1>) 2 4525 0
1712719549452218789 ('IGM', <Side.SELL: 2>) 2 6246 0
1712719549452218782 ('MKU', <Side.BUY: 1>) 2 4985 0
1712719549452218792 ('BRV', <Side.BUY: 1>) 2 5276 0
1712719549452218764 ('DLO', <Side.BUY: 1>) 1 4967 0
1712719549452218784 ('MKU', <Side.BUY: 1>) 2 4965 0
1712719549452218794 ('BRV', <Side.BUY: 1>) 2 5256 0
1712719549452218796 ('BRV', <Side.BUY: 1>) 2 5236 0
1712719549452218774 ('DLO', <Side.BUY: 1>) 2 4947 0
[CANCELLED] 1712719549452218769 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218770 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218771 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218772 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218773 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218775 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218776 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218777 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218778 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218779 ('DLO', <Side.SELL: 2>)
1712719549452218799 ('DLO', <Side.BUY: 1>) 1 4941 25
[CANCELLED] 1712719549452218781 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218783 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218785 ('MKU', <Side.SELL: 2>)
1712719549452218800 ('MKU', <Side.BUY: 1>) 1 4961 21
[CANCELLED] 1712719549452218766 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452218786 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452218788 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452218790 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452218791 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452218793 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452218795 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452218797 ('BRV', <Side.SELL: 2>)
1712719549452218809 ('DLO', <Side.BUY: 1>) 2 4941 5
1712719549452218815 ('MKU', <Side.BUY: 1>) 2 4961 1
1712719549452218817 ('MKU', <Side.BUY: 1>) 2 4942 0
1712719549452218801 ('IGM', <Side.BUY: 1>) 1 6250 0
1712719549452218802 ('BRV', <Side.BUY: 1>) 1 5277 0
1712719549452218827 ('BRV', <Side.BUY: 1>) 2 5257 0
1712719549452218829 ('BRV', <Side.BUY: 1>) 2 5237 0
1712719549452218831 ('BRV', <Side.BUY: 1>) 2 5217 0
1712719549452218821 ('IGM', <Side.BUY: 1>) 2 6230 0
1712719549452218823 ('IGM', <Side.BUY: 1>) 2 6210 0
1712719549452218804 ('EPT', <Side.SELL: 2>) 2 4532 0
1712719549452218806 ('EPT', <Side.SELL: 2>) 2 4552 0
1712719549452218825 ('IGM', <Side.BUY: 1>) 2 6190 0
1712719549452218808 ('EPT', <Side.SELL: 2>) 2 4572 0
1712719549452218811 ('DLO', <Side.BUY: 1>) 2 4926 0
1712719549452218819 ('MKU', <Side.BUY: 1>) 2 4922 0
[CANCELLED] 1712719549452218798 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218803 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218805 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218807 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218810 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218812 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218813 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218814 ('DLO', <Side.SELL: 2>)
1712719549452218834 ('DLO', <Side.BUY: 1>) 1 4911 16
[CANCELLED] 1712719549452218816 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218818 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218820 ('MKU', <Side.SELL: 2>)
1712719549452218835 ('MKU', <Side.BUY: 1>) 1 4916 23
[CANCELLED] 1712719549452218822 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452218824 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452218826 ('IGM', <Side.SELL: 2>)
1712719549452218836 ('IGM', <Side.BUY: 1>) 1 6124 66
[CANCELLED] 1712719549452218828 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452218830 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452218832 ('BRV', <Side.SELL: 2>)
1712719549452218837 ('BRV', <Side.BUY: 1>) 1 5100 68
1712719549452218839 ('EPT', <Side.SELL: 2>) 2 4588 -9
1712719549452218850 ('MKU', <Side.BUY: 1>) 2 4916 3
1712719549452218856 ('IGM', <Side.BUY: 1>) 2 6124 46
1712719549452218858 ('IGM', <Side.BUY: 1>) 2 6124 26
1712719549452218860 ('IGM', <Side.BUY: 1>) 2 6124 6
1712719549452218862 ('BRV', <Side.BUY: 1>) 2 5100 48
1712719549452218864 ('BRV', <Side.BUY: 1>) 2 5100 28
1712719549452218866 ('BRV', <Side.BUY: 1>) 2 5100 8
1712719549452218841 ('EPT', <Side.SELL: 2>) 2 4599 0
1712719549452218844 ('DLO', <Side.BUY: 1>) 2 4907 0
[CANCELLED] 1712719549452218833 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218838 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218840 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218842 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218843 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218845 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218846 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218847 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452218848 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218849 ('DLO', <Side.SELL: 2>)
1712719549452218869 ('DLO', <Side.BUY: 1>) 1 4898 16
[CANCELLED] 1712719549452218851 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218852 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218853 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452218854 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452218855 ('MKU', <Side.SELL: 2>)
1712719549452218870 ('MKU', <Side.BUY: 1>) 1 4923 5
[CANCELLED] 1712719549452218857 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452218859 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452218861 ('IGM', <Side.SELL: 2>)
1712719549452218871 ('IGM', <Side.BUY: 1>) 1 6051 96
[CANCELLED] 1712719549452218863 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452218865 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452218867 ('BRV', <Side.SELL: 2>)
1712719549452218872 ('BRV', <Side.BUY: 1>) 1 5089 45
1712719549452218874 ('EPT', <Side.SELL: 2>) 2 4609 -1
[CANCELLED] 1712719549452218868 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218873 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218875 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218876 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218877 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218878 ('EPT', <Side.SELL: 2>)
1712719549452218881 ('EPT', <Side.BUY: 1>) 1 4596 14
[CANCELLED] 1712719549452218879 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218880 ('DLO', <Side.SELL: 2>)
1712719549452218893 ('DLO', <Side.SELL: 2>) 2 4930 0
1712719549452218899 ('MKU', <Side.SELL: 2>) 2 4969 -19
1712719549452218905 ('IGM', <Side.SELL: 2>) 2 6159 -84
1712719549452218907 ('IGM', <Side.SELL: 2>) 2 6159 -64
1712719549452218909 ('IGM', <Side.SELL: 2>) 2 6159 -44
1712719549452218911 ('BRV', <Side.SELL: 2>) 2 5178 -50
1712719549452218886 ('EPT', <Side.BUY: 1>) 2 4590 0
[CANCELLED] 1712719549452218887 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218888 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218889 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452218890 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452218891 ('EPT', <Side.SELL: 2>)
1712719549452218913 ('EPT', <Side.BUY: 1>) 1 4585 6
[CANCELLED] 1712719549452218882 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452218892 ('DLO', <Side.BUY: 1>)
