1712599090467861761 ('EPT', 'ASK') 1 5255 -754
[CANCELLED] 1712599104382940182 ('DLO', 'ASK')
[CANCELLED] 1712599104382940183 ('DLO', 'BID')
[CANCELLED] 1712599104382940184 ('MKU', 'ASK')
[CANCELLED] 1712599104382940185 ('IGM', 'BID')
[CANCELLED] 1712599104382940186 ('IGM', 'ASK')
[CANCELLED] 1712599104382940187 ('IGM', 'BID')
[CANCELLED] 1712599104382940188 ('BRV', 'BID')
1712599104382940189 ('SCP', 'BID') 24 5169 2
1712599104382940190 ('SCP', 'BID') 6 5169 3
1712599104382940190 ('SCP', 'BID') 26 5170 2
1712599104382940191 ('SCP', 'BID') 14 5170 3
1712599104382940191 ('SCP', 'BID') 26 5171 2
1712599104382940192 ('SCP', 'BID') 4 5171 3
[REJECTED] 1712599104382940193 ('EPT', 'BID')
1712599104382940196 ('DLO', 'ASK') 11 4936 -1
1712599104382940197 ('MKU', 'ASK') 30 4908 0
1712599104382940197 ('MKU', 'ASK') 17 4908 0
[CANCELLED] 1712599104382940194 ('EPT', 'ASK')
[CANCELLED] 1712599104382940195 ('DLO', 'BID')
[CANCELLED] 1712599104382940198 ('IGM', 'BID')
[CANCELLED] 1712599104382940199 ('IGM', 'ASK')
[CANCELLED] 1712599104382940200 ('BRV', 'BID')
[CANCELLED] 1712599104382940201 ('DLO', 'BID')
[CANCELLED] 1712599104382940202 ('IGM', 'BID')
[REJECTED] 1712599104382940203 ('EPT', 'BID')
1712599104382940206 ('DLO', 'ASK') 1 4962 -5
[REJECTED] 1712599104382940213 ('EPT', 'BID')
[REJECTED] 1712599104382940214 ('EPT', 'ASK')
1712599104382940207 ('MKU', 'BID') 1 4921 0
1712599104382940209 ('IGM', 'BID') 30 5798 0
1712599104382940212 ('BRV', 'ASK') 1 5361 0
1712599104382940209 ('IGM', 'BID') 13 5798 0
1712599104382940204 ('EPT', 'ASK') 30 4408 0
1712599104382940204 ('EPT', 'ASK') 17 4408 0
[CANCELLED] 1712599104382940205 ('DLO', 'BID')
[CANCELLED] 1712599104382940208 ('MKU', 'ASK')
[CANCELLED] 1712599104382940210 ('IGM', 'ASK')
[CANCELLED] 1712599104382940211 ('BRV', 'BID')
[CANCELLED] 1712599104382940215 ('DLO', 'BID')
[CANCELLED] 1712599104382940216 ('DLO', 'ASK')
[CANCELLED] 1712599104382940217 ('MKU', 'BID')
[CANCELLED] 1712599104382940218 ('BRV', 'BID')
1712599104382940220 ('EPT', 'ASK') 18 4418 -1
1712599104382940222 ('MKU', 'BID') 11 4912 1
1712599104382940225 ('BRV', 'BID') 46 5385 0
[CANCELLED] 1712599104382940219 ('EPT', 'BID')
[CANCELLED] 1712599104382940221 ('DLO', 'BID')
[CANCELLED] 1712599104382940223 ('MKU', 'ASK')
[CANCELLED] 1712599104382940224 ('IGM', 'ASK')
[CANCELLED] 1712599104382940226 ('EPT', 'BID')
[CANCELLED] 1712599104382940227 ('EPT', 'ASK')
[CANCELLED] 1712599104382940228 ('IGM', 'ASK')
[CANCELLED] 1712599104382940229 ('IGM', 'ASK')
1712599104382940230 ('EPT', 'BID') 12 4419 8
1712599104382940233 ('DLO', 'ASK') 1 5013 -19
1712599104382940235 ('MKU', 'ASK') 3 4918 0
1712599104382940237 ('BRV', 'BID') 1 5393 1
1712599104382940240 ('DLO', 'ASK') 2 5014 0
1712599104382940242 ('BRV', 'BID') 10 5374 0
[CANCELLED] 1712599104382940231 ('EPT', 'ASK')
[CANCELLED] 1712599104382940232 ('DLO', 'BID')
[CANCELLED] 1712599104382940234 ('MKU', 'BID')
[CANCELLED] 1712599104382940236 ('IGM', 'ASK')
[CANCELLED] 1712599104382940238 ('BRV', 'ASK')
[CANCELLED] 1712599104382940239 ('DLO', 'BID')
[CANCELLED] 1712599104382940241 ('MKU', 'BID')
1712599104382940243 ('EPT', 'BID') 1 4367 14
1712599104382940246 ('MKU', 'BID') 12 4907 12
1712599104382940249 ('BRV', 'BID') 1 5285 61
1712599104382940254 ('BRV', 'BID') 10 5285 41
1712599104382940251 ('EPT', 'BID') 10 4361 0
[CANCELLED] 1712599104382940244 ('EPT', 'ASK')
[CANCELLED] 1712599104382940245 ('DLO', 'BID')
[CANCELLED] 1712599104382940247 ('MKU', 'ASK')
[CANCELLED] 1712599104382940248 ('IGM', 'ASK')
[CANCELLED] 1712599104382940250 ('BRV', 'ASK')
[CANCELLED] 1712599104382940252 ('EPT', 'ASK')
[CANCELLED] 1712599104382940253 ('IGM', 'ASK')
1712599104382940255 ('JAK', 'ASK') 24 4920 -12
1712599104382940256 ('JAK', 'ASK') 6 4920 -13
1712599104382940256 ('JAK', 'ASK') 26 4919 -12
1712599104382940257 ('JAK', 'ASK') 14 4919 -13
1712599104382940257 ('JAK', 'ASK') 26 4918 -12
1712599104382940258 ('JAK', 'ASK') 4 4918 -13
1712599104382940262 ('DLO', 'ASK') 1 5087 -5
1712599104382940263 ('MKU', 'BID') 1 4898 0
1712599104382940266 ('BRV', 'BID') 1 5148 34
1712599104382940271 ('BRV', 'BID') 10 5148 14
1712599104382940260 ('EPT', 'ASK') 23 4362 0
[CANCELLED] 1712599104382940259 ('EPT', 'BID')
[CANCELLED] 1712599104382940261 ('DLO', 'BID')
[CANCELLED] 1712599104382940264 ('MKU', 'ASK')
[CANCELLED] 1712599104382940265 ('IGM', 'ASK')
[CANCELLED] 1712599104382940267 ('BRV', 'ASK')
[CANCELLED] 1712599104382940268 ('EPT', 'BID')
[CANCELLED] 1712599104382940269 ('DLO', 'BID')
[CANCELLED] 1712599104382940270 ('MKU', 'BID')
1712599104382940275 ('MKU', 'BID') 11 4891 11
1712599104382940278 ('BRV', 'BID') 1 5101 17
1712599104382940281 ('BRV', 'BID') 10 5098 0
1712599104382940273 ('EPT', 'ASK') 1 4366 0
[CANCELLED] 1712599104382940272 ('EPT', 'BID')
[CANCELLED] 1712599104382940274 ('DLO', 'BID')
[CANCELLED] 1712599104382940276 ('MKU', 'ASK')
[CANCELLED] 1712599104382940277 ('IGM', 'ASK')
[CANCELLED] 1712599104382940279 ('BRV', 'ASK')
[CANCELLED] 1712599104382940280 ('EPT', 'BID')
1712599104382940283 ('EPT', 'ASK') 1 4377 -3
1712599104382940289 ('BRV', 'BID') 1 5073 0
1712599104382940286 ('MKU', 'BID') 1 4871 0
1712599104382940285 ('DLO', 'ASK') 1 5105 0
1712599104382940288 ('IGM', 'ASK') 38 5494 0
1712599104382940287 ('MKU', 'ASK') 4 4880 0
[CANCELLED] 1712599104382940282 ('EPT', 'BID')
[CANCELLED] 1712599104382940284 ('DLO', 'BID')
[CANCELLED] 1712599104382940290 ('BRV', 'ASK')
[CANCELLED] 1712599104382940291 ('EPT', 'BID')
[CANCELLED] 1712599104382940292 ('DLO', 'BID')
[CANCELLED] 1712599104382940293 ('MKU', 'BID')
[CANCELLED] 1712599104382940294 ('BRV', 'BID')
1712599104382940296 ('EPT', 'ASK') 1 4409 -5
1712599104382940298 ('MKU', 'BID') 11 4868 2
1712599104382940301 ('IGM', 'ASK') 1 5529 -27
1712599104382940303 ('BRV', 'ASK') 6 5069 0
1712599104382940302 ('BRV', 'BID') 11 5065 0
[CANCELLED] 1712599104382940295 ('EPT', 'BID')
[CANCELLED] 1712599104382940297 ('DLO', 'BID')
[CANCELLED] 1712599104382940299 ('MKU', 'ASK')
[CANCELLED] 1712599104382940300 ('IGM', 'BID')
[CANCELLED] 1712599104382940304 ('EPT', 'BID')
1712599104382940307 ('DLO', 'BID') 30 5151 3
1712599104382940307 ('DLO', 'BID') 19 5152 2
1712599104382940311 ('IGM', 'BID') 2 5591 2
1712599104382940313 ('BRV', 'BID') 1 5091 0
1712599104382940318 ('BRV', 'BID') 10 5071 0
1712599104382940310 ('MKU', 'ASK') 2 4805 0
1712599104382940316 ('DLO', 'BID') 2 5134 0
1712599104382940306 ('EPT', 'ASK') 1 4412 0
[CANCELLED] 1712599104382940305 ('EPT', 'BID')
[CANCELLED] 1712599104382940308 ('DLO', 'ASK')
[CANCELLED] 1712599104382940309 ('MKU', 'BID')
[CANCELLED] 1712599104382940312 ('IGM', 'ASK')
[CANCELLED] 1712599104382940314 ('BRV', 'ASK')
[CANCELLED] 1712599104382940315 ('EPT', 'BID')
[CANCELLED] 1712599104382940317 ('MKU', 'BID')
1712599104382940320 ('DLO', 'BID') 1 5126 3
1712599104382940324 ('IGM', 'BID') 1 5531 23
1712599104382940326 ('BRV', 'BID') 1 4922 9
[REJECTED] 1712599104382940328 ('DLO', 'BID')
1712599104382940319 ('EPT', 'BID') 30 4410 0
1712599104382940319 ('EPT', 'BID') 15 4410 0
1712599104382940322 ('MKU', 'BID') 8 4808 0
1712599104382940329 ('BRV', 'BID') 10 4911 0
[CANCELLED] 1712599104382940321 ('DLO', 'ASK')
[CANCELLED] 1712599104382940323 ('MKU', 'ASK')
[CANCELLED] 1712599104382940325 ('IGM', 'ASK')
[CANCELLED] 1712599104382940327 ('BRV', 'ASK')
1712599104382940335 ('IGM', 'BID') 1 5441 22
1712599104382940331 ('EPT', 'ASK') 1 4415 0
1712599104382940336 ('IGM', 'ASK') 3 5467 0
1712599104382940338 ('BRV', 'ASK') 3 4913 0
[CANCELLED] 1712599104382940330 ('EPT', 'BID')
[CANCELLED] 1712599104382940332 ('DLO', 'BID')
[CANCELLED] 1712599104382940333 ('DLO', 'ASK')
[CANCELLED] 1712599104382940334 ('MKU', 'ASK')
[CANCELLED] 1712599104382940337 ('BRV', 'BID')
[CANCELLED] 1712599104382940339 ('EPT', 'BID')
[CANCELLED] 1712599104382940340 ('EPT', 'ASK')
[CANCELLED] 1712599104382940341 ('DLO', 'BID')
[CANCELLED] 1712599104382940342 ('BRV', 'BID')
1712599104382940343 ('EPT', 'BID') 12 4408 0
1712599104382940348 ('IGM', 'BID') 1 5513 0
1712599104382940346 ('DLO', 'ASK') 4 5120 0
1712599104382940351 ('BRV', 'ASK') 1 4918 0
1712599104382940345 ('DLO', 'BID') 8 5118 0
[CANCELLED] 1712599104382940344 ('EPT', 'ASK')
[CANCELLED] 1712599104382940347 ('MKU', 'ASK')
[CANCELLED] 1712599104382940349 ('IGM', 'ASK')
[CANCELLED] 1712599104382940350 ('BRV', 'BID')
[REJECTED] 1712599104382940354 ('DLO', 'BID')
1712599104382940360 ('BRV', 'ASK') 1 4924 0
1712599104382940357 ('IGM', 'BID') 1 5495 0
1712599104382940352 ('EPT', 'BID') 1 4394 0
1712599104382940359 ('BRV', 'BID') 13 4920 0
[CANCELLED] 1712599104382940353 ('EPT', 'ASK')
[CANCELLED] 1712599104382940355 ('DLO', 'ASK')
[CANCELLED] 1712599104382940356 ('MKU', 'ASK')
[CANCELLED] 1712599104382940358 ('IGM', 'ASK')
[CANCELLED] 1712599104382940361 ('EPT', 'BID')
[CANCELLED] 1712599104382940362 ('EPT', 'ASK')
[CANCELLED] 1712599104382940363 ('DLO', 'BID')
[CANCELLED] 1712599104382940364 ('BRV', 'BID')
1712599104382940368 ('DLO', 'ASK') 2 5123 -3
1712599104382940370 ('IGM', 'BID') 1 5454 18
1712599104382940373 ('BRV', 'ASK') 1 4917 -1
1712599104382940365 ('EPT', 'BID') 7 4387 0
[CANCELLED] 1712599104382940366 ('EPT', 'ASK')
[CANCELLED] 1712599104382940367 ('DLO', 'BID')
[CANCELLED] 1712599104382940369 ('MKU', 'ASK')
[CANCELLED] 1712599104382940371 ('IGM', 'ASK')
[CANCELLED] 1712599104382940372 ('BRV', 'BID')
1712599104382940381 ('BRV', 'ASK') 1 5012 -5
1712599104382940375 ('DLO', 'BID') 5 5143 0
1712599104382940378 ('IGM', 'BID') 1 5448 0
1712599104382940374 ('EPT', 'ASK') 24 4389 0
[CANCELLED] 1712599104382940376 ('DLO', 'ASK')
[CANCELLED] 1712599104382940377 ('MKU', 'ASK')
[CANCELLED] 1712599104382940379 ('IGM', 'ASK')
[CANCELLED] 1712599104382940380 ('BRV', 'BID')
[CANCELLED] 1712599104382940382 ('EPT', 'ASK')
[CANCELLED] 1712599104382940383 ('DLO', 'BID')
[CANCELLED] 1712599104382940384 ('BRV', 'BID')
1712599104382940385 ('EPT', 'BID') 1 4367 12
1712599104382940387 ('DLO', 'BID') 1 5132 2
1712599104382940390 ('IGM', 'BID') 1 5422 12
1712599104382940393 ('BRV', 'ASK') 1 5018 0
1712599104382940386 ('EPT', 'ASK') 11 4388 0
[CANCELLED] 1712599104382940388 ('DLO', 'ASK')
[CANCELLED] 1712599104382940389 ('MKU', 'ASK')
[CANCELLED] 1712599104382940391 ('IGM', 'ASK')
[CANCELLED] 1712599104382940392 ('BRV', 'BID')
1712599104382940398 ('IGM', 'BID') 1 5349 42
1712599104382940400 ('BRV', 'BID') 17 5048 7
[REJECTED] 1712599104382940403 ('BRV', 'BID')
1712599104382940395 ('EPT', 'ASK') 1 4401 0
1712599104382940397 ('MKU', 'ASK') 8 4639 0
[CANCELLED] 1712599104382940394 ('EPT', 'BID')
[CANCELLED] 1712599104382940396 ('DLO', 'ASK')
[CANCELLED] 1712599104382940399 ('IGM', 'ASK')
[CANCELLED] 1712599104382940401 ('BRV', 'ASK')
[CANCELLED] 1712599104382940402 ('EPT', 'BID')
1712599104382940405 ('EPT', 'ASK') 1 4418 -5
1712599104382940408 ('MKU', 'ASK') 1 4672 -11
1712599104382940410 ('IGM', 'ASK') 7 5291 0
1712599104382940406 ('DLO', 'ASK') 4 5117 0
1712599104382940409 ('IGM', 'BID') 1 5282 0
[CANCELLED] 1712599104382940404 ('EPT', 'BID')
[CANCELLED] 1712599104382940407 ('MKU', 'BID')
[CANCELLED] 1712599104382940411 ('BRV', 'ASK')
1712599104382940415 ('DLO', 'ASK') 1 5154 -10
1712599104382940416 ('MKU', 'BID') 2 4697 0
1712599104382940418 ('IGM', 'BID') 1 5274 0
1712599104382940412 ('EPT', 'BID') 13 4434 0
1712599104382940419 ('IGM', 'ASK') 1 5276 0
1712599104382940413 ('EPT', 'ASK') 1 4438 0
1712599104382940420 ('BRV', 'ASK') 3 4872 0
[CANCELLED] 1712599104382940414 ('DLO', 'BID')
[CANCELLED] 1712599104382940417 ('MKU', 'ASK')
[CANCELLED] 1712599104382940421 ('EPT', 'BID')
1712599104382940423 ('EPT', 'ASK') 1 4434 -7
1712599104382940425 ('DLO', 'ASK') 1 5182 -12
1712599104382940426 ('MKU', 'BID') 1 4661 0
1712599104382940429 ('IGM', 'ASK') 1 5311 -9
1712599104382940430 ('BRV', 'BID') 1 4873 0
[CANCELLED] 1712599104382940422 ('EPT', 'BID')
[CANCELLED] 1712599104382940424 ('DLO', 'BID')
[CANCELLED] 1712599104382940427 ('MKU', 'ASK')
[CANCELLED] 1712599104382940428 ('IGM', 'BID')
[CANCELLED] 1712599104382940431 ('BRV', 'ASK')
1712599104382940433 ('EPT', 'ASK') 1 4498 -16
1712599104382940434 ('DLO', 'BID') 3 5187 4
1712599104382940436 ('MKU', 'BID') 1 4637 7
1712599104382940440 ('BRV', 'BID') 1 4828 20
1712599104382940438 ('IGM', 'BID') 2 5332 0
1712599104382940435 ('DLO', 'ASK') 1 5195 0
1712599104382940441 ('BRV', 'ASK') 2 4857 0
[CANCELLED] 1712599104382940432 ('EPT', 'BID')
[CANCELLED] 1712599104382940437 ('MKU', 'ASK')
[CANCELLED] 1712599104382940439 ('IGM', 'ASK')
[CANCELLED] 1712599104382940442 ('EPT', 'BID')
1712599104382940443 ('EPT', 'BID') 23 4487 6
1712599104382940447 ('MKU', 'BID') 1 4589 20
1712599104382940452 ('BRV', 'ASK') 1 4902 -18
1712599104382940450 ('IGM', 'ASK') 2 5307 0
1712599104382940445 ('DLO', 'BID') 1 5200 0
[CANCELLED] 1712599104382940444 ('EPT', 'ASK')
[CANCELLED] 1712599104382940446 ('DLO', 'ASK')
[CANCELLED] 1712599104382940448 ('MKU', 'ASK')
[CANCELLED] 1712599104382940449 ('IGM', 'BID')
[CANCELLED] 1712599104382940451 ('BRV', 'BID')
1712599104382940453 ('EPT', 'BID') 1 4446 11
1712599104382940457 ('MKU', 'BID') 1 4536 13
1712599104382940459 ('IGM', 'BID') 2 5299 11
1712599104382940461 ('BRV', 'BID') 2 4913 6
[REJECTED] 1712599104382940463 ('EPT', 'BID')
1712599104382940456 ('DLO', 'ASK') 2 5210 0
1712599104382940460 ('IGM', 'ASK') 1 5314 0
[CANCELLED] 1712599104382940454 ('EPT', 'ASK')
[CANCELLED] 1712599104382940455 ('DLO', 'BID')
[CANCELLED] 1712599104382940458 ('MKU', 'ASK')
[CANCELLED] 1712599104382940462 ('BRV', 'ASK')
1712599104382940464 ('EPT', 'BID') 1 4419 4
1712599104382940467 ('DLO', 'ASK') 1 5234 -10
1712599104382940468 ('MKU', 'BID') 1 4513 5
1712599104382940471 ('IGM', 'ASK') 1 5330 -10
1712599104382940472 ('BRV', 'BID') 1 4861 13
[REJECTED] 1712599104382940474 ('EPT', 'BID')
[CANCELLED] 1712599104382940465 ('EPT', 'ASK')
[CANCELLED] 1712599104382940466 ('DLO', 'BID')
[CANCELLED] 1712599104382940469 ('MKU', 'ASK')
[CANCELLED] 1712599104382940470 ('IGM', 'BID')
[CANCELLED] 1712599104382940473 ('BRV', 'ASK')
1712599104382940480 ('MKU', 'ASK') 7 4502 -3
1712599104382940482 ('IGM', 'ASK') 1 5354 -2
1712599104382940483 ('BRV', 'BID') 1 4817 47
1712599104382940476 ('EPT', 'ASK') 4 4405 0
1712599104382940479 ('MKU', 'BID') 1 4490 0
1712599104382940477 ('DLO', 'BID') 3 5247 0
[CANCELLED] 1712599104382940475 ('EPT', 'BID')
[CANCELLED] 1712599104382940478 ('DLO', 'ASK')
[CANCELLED] 1712599104382940481 ('IGM', 'BID')
[CANCELLED] 1712599104382940484 ('BRV', 'ASK')
[CANCELLED] 1712599104382940485 ('EPT', 'BID')
1712599104382940487 ('EPT', 'ASK') 1 4425 -4
1712599104382940490 ('MKU', 'BID') 1 4461 23
1712599104382940493 ('IGM', 'ASK') 1 5398 -10
1712599104382940494 ('BRV', 'ASK') 4 4822 -24
1712599104382940488 ('DLO', 'BID') 1 5238 0
1712599104382940492 ('IGM', 'BID') 3 5379 0
[CANCELLED] 1712599104382940486 ('EPT', 'BID')
[CANCELLED] 1712599104382940489 ('DLO', 'ASK')
[CANCELLED] 1712599104382940491 ('MKU', 'ASK')
1712599104382940501 ('IGM', 'BID') 4 5377 13
1712599104382940503 ('BRV', 'BID') 1 4753 19
1712599104382940495 ('EPT', 'BID') 4 4467 0
1712599104382940497 ('DLO', 'BID') 1 5222 0
1712599104382940505 ('EPT', 'BID') 6 4447 0
[CANCELLED] 1712599104382940496 ('EPT', 'ASK')
[CANCELLED] 1712599104382940498 ('DLO', 'ASK')
[CANCELLED] 1712599104382940499 ('MKU', 'BID')
[CANCELLED] 1712599104382940500 ('MKU', 'ASK')
[CANCELLED] 1712599104382940502 ('IGM', 'ASK')
[CANCELLED] 1712599104382940504 ('BRV', 'ASK')
[REJECTED] 1712599104382940506 ('EPT', 'BID')
[REJECTED] 1712599104382940507 ('EPT', 'ASK')
1712599104382940508 ('DLO', 'BID') 1 5218 5
1712599104382940514 ('BRV', 'BID') 1 4668 43
1712599104382940511 ('MKU', 'ASK') 3 4484 0
[CANCELLED] 1712599104382940509 ('DLO', 'ASK')
[CANCELLED] 1712599104382940510 ('MKU', 'BID')
[CANCELLED] 1712599104382940512 ('IGM', 'BID')
[CANCELLED] 1712599104382940513 ('IGM', 'ASK')
[CANCELLED] 1712599104382940515 ('BRV', 'ASK')
[REJECTED] 1712599104382940516 ('EPT', 'BID')
[REJECTED] 1712599104382940517 ('EPT', 'ASK')
1712599104382940520 ('MKU', 'ASK') 1 4495 -1
1712599104382940523 ('BRV', 'BID') 1 4625 2
[REJECTED] 1712599104382940525 ('EPT', 'BID')
1712599104382940522 ('IGM', 'ASK') 3 5346 0
[CANCELLED] 1712599104382940518 ('DLO', 'ASK')
[CANCELLED] 1712599104382940519 ('MKU', 'BID')
[CANCELLED] 1712599104382940521 ('IGM', 'BID')
[CANCELLED] 1712599104382940524 ('BRV', 'ASK')
[REJECTED] 1712599104382940526 ('EPT', 'BID')
[REJECTED] 1712599104382940527 ('EPT', 'ASK')
1712599104382940530 ('MKU', 'ASK') 1 4555 -15
1712599104382940532 ('IGM', 'ASK') 1 5381 0
[REJECTED] 1712599104382940535 ('EPT', 'BID')
1712599104382940534 ('BRV', 'ASK') 4 4632 0
1712599104382940528 ('DLO', 'ASK') 6 5146 0
[CANCELLED] 1712599104382940529 ('MKU', 'BID')
[CANCELLED] 1712599104382940531 ('IGM', 'BID')
[CANCELLED] 1712599104382940533 ('BRV', 'BID')
[REJECTED] 1712599104382940536 ('EPT', 'BID')
[REJECTED] 1712599104382940537 ('EPT', 'ASK')
1712599104382940541 ('MKU', 'ASK') 1 4587 -2
1712599104382940542 ('IGM', 'BID') 4 5372 7
1712599104382940545 ('BRV', 'ASK') 1 4680 -21
[REJECTED] 1712599104382940546 ('EPT', 'BID')
1712599104382940539 ('DLO', 'ASK') 1 5170 0
[CANCELLED] 1712599104382940538 ('DLO', 'BID')
[CANCELLED] 1712599104382940540 ('MKU', 'BID')
[CANCELLED] 1712599104382940543 ('IGM', 'ASK')
[CANCELLED] 1712599104382940544 ('BRV', 'BID')
[REJECTED] 1712599104382940547 ('EPT', 'BID')
[REJECTED] 1712599104382940548 ('EPT', 'ASK')
1712599104382940550 ('DLO', 'ASK') 1 5178 -4
1712599104382940554 ('IGM', 'ASK') 2 5386 -6
1712599104382940556 ('BRV', 'ASK') 1 4743 -18
[REJECTED] 1712599104382940557 ('EPT', 'BID')
1712599104382940552 ('MKU', 'ASK') 1 4594 0
[CANCELLED] 1712599104382940549 ('DLO', 'BID')
[CANCELLED] 1712599104382940551 ('MKU', 'BID')
[CANCELLED] 1712599104382940553 ('IGM', 'BID')
[CANCELLED] 1712599104382940555 ('BRV', 'BID')
[REJECTED] 1712599104382940558 ('EPT', 'BID')
[REJECTED] 1712599104382940559 ('EPT', 'ASK')
1712599104382940563 ('MKU', 'ASK') 1 4618 -15
1712599104382940565 ('IGM', 'ASK') 1 5393 -4
1712599104382940566 ('BRV', 'BID') 4 4735 23
[REJECTED] 1712599104382940568 ('EPT', 'BID')
1712599104382940561 ('DLO', 'ASK') 1 5212 0
[CANCELLED] 1712599104382940560 ('DLO', 'BID')
[CANCELLED] 1712599104382940562 ('MKU', 'BID')
[CANCELLED] 1712599104382940564 ('IGM', 'BID')
[CANCELLED] 1712599104382940567 ('BRV', 'ASK')
[REJECTED] 1712599104382940569 ('EPT', 'BID')
[REJECTED] 1712599104382940570 ('EPT', 'ASK')
1712599104382940572 ('DLO', 'ASK') 1 5218 0
1712599104382940573 ('MKU', 'BID') 8 4620 7
1712599104382940576 ('IGM', 'ASK') 1 5415 -3
1712599104382940577 ('BRV', 'BID') 1 4677 10
[REJECTED] 1712599104382940579 ('EPT', 'BID')
[CANCELLED] 1712599104382940571 ('DLO', 'BID')
[CANCELLED] 1712599104382940574 ('MKU', 'ASK')
[CANCELLED] 1712599104382940575 ('IGM', 'BID')
[CANCELLED] 1712599104382940578 ('BRV', 'ASK')
[REJECTED] 1712599104382940580 ('EPT', 'BID')
[REJECTED] 1712599104382940581 ('EPT', 'ASK')
1712599104382940583 ('DLO', 'ASK') 1 5238 -4
1712599104382940587 ('IGM', 'ASK') 1 5422 -3
[REJECTED] 1712599104382940590 ('EPT', 'BID')
1712599104382940589 ('BRV', 'ASK') 3 4664 0
1712599104382940585 ('MKU', 'ASK') 2 4606 0
[CANCELLED] 1712599104382940582 ('DLO', 'BID')
[CANCELLED] 1712599104382940584 ('MKU', 'BID')
[CANCELLED] 1712599104382940586 ('IGM', 'BID')
[CANCELLED] 1712599104382940588 ('BRV', 'BID')
[REJECTED] 1712599104382940591 ('EPT', 'BID')
[REJECTED] 1712599104382940592 ('EPT', 'ASK')
1712599104382940593 ('DLO', 'BID') 6 5258 0
1712599104382940596 ('MKU', 'ASK') 1 4632 -15
1712599104382940597 ('IGM', 'BID') 5 5450 7
1712599104382940600 ('BRV', 'ASK') 1 4767 -20
[REJECTED] 1712599104382940601 ('EPT', 'BID')
[CANCELLED] 1712599104382940594 ('DLO', 'ASK')
[CANCELLED] 1712599104382940595 ('MKU', 'BID')
[CANCELLED] 1712599104382940598 ('IGM', 'ASK')
[CANCELLED] 1712599104382940599 ('BRV', 'BID')
[REJECTED] 1712599104382940602 ('EPT', 'BID')
[REJECTED] 1712599104382940603 ('EPT', 'ASK')
1712599104382940609 ('IGM', 'ASK') 2 5443 0
1712599104382940611 ('BRV', 'ASK') 1 4851 -29
[REJECTED] 1712599104382940612 ('EPT', 'BID')
1712599104382940606 ('MKU', 'BID') 3 4649 0
1712599104382940604 ('DLO', 'BID') 1 5247 0
[CANCELLED] 1712599104382940605 ('DLO', 'ASK')
[CANCELLED] 1712599104382940607 ('MKU', 'ASK')
[CANCELLED] 1712599104382940608 ('IGM', 'BID')
[CANCELLED] 1712599104382940610 ('BRV', 'BID')
[REJECTED] 1712599104382940613 ('EPT', 'BID')
[REJECTED] 1712599104382940614 ('EPT', 'ASK')
1712599104382940621 ('BRV', 'BID') 4 4877 0
[REJECTED] 1712599104382940623 ('EPT', 'BID')
1712599104382940620 ('IGM', 'ASK') 1 5442 0
1712599104382940616 ('DLO', 'ASK') 3 5250 0
[CANCELLED] 1712599104382940615 ('DLO', 'BID')
[CANCELLED] 1712599104382940617 ('MKU', 'BID')
[CANCELLED] 1712599104382940618 ('MKU', 'ASK')
[CANCELLED] 1712599104382940619 ('IGM', 'BID')
[CANCELLED] 1712599104382940622 ('BRV', 'ASK')
[REJECTED] 1712599104382940624 ('EPT', 'BID')
[REJECTED] 1712599104382940625 ('EPT', 'ASK')
1712599104382940627 ('DLO', 'ASK') 4 5255 -2
1712599104382940628 ('MKU', 'BID') 2 4632 5
1712599104382940631 ('IGM', 'ASK') 1 5457 -2
1712599104382940632 ('BRV', 'BID') 1 4805 38
[REJECTED] 1712599104382940634 ('EPT', 'BID')
[CANCELLED] 1712599104382940626 ('DLO', 'BID')
[CANCELLED] 1712599104382940629 ('MKU', 'ASK')
[CANCELLED] 1712599104382940630 ('IGM', 'BID')
[CANCELLED] 1712599104382940633 ('BRV', 'ASK')
[REJECTED] 1712599104382940635 ('EPT', 'BID')
[REJECTED] 1712599104382940636 ('EPT', 'ASK')
1712599104382940642 ('IGM', 'ASK') 1 5472 -1
1712599104382940643 ('BRV', 'BID') 1 4741 10
[REJECTED] 1712599104382940645 ('EPT', 'BID')
[CANCELLED] 1712599104382940637 ('DLO', 'BID')
[CANCELLED] 1712599104382940638 ('DLO', 'ASK')
[CANCELLED] 1712599104382940639 ('MKU', 'BID')
[CANCELLED] 1712599104382940640 ('MKU', 'ASK')
[CANCELLED] 1712599104382940641 ('IGM', 'BID')
[CANCELLED] 1712599104382940644 ('BRV', 'ASK')
[REJECTED] 1712599104382940646 ('EPT', 'BID')
[REJECTED] 1712599104382940647 ('EPT', 'ASK')
1712599104382940650 ('MKU', 'BID') 2 4635 3
1712599104382940654 ('BRV', 'BID') 1 4696 32
[REJECTED] 1712599104382940656 ('EPT', 'BID')
1712599104382940652 ('IGM', 'BID') 5 5491 0
1712599104382940649 ('DLO', 'ASK') 2 5264 0
[CANCELLED] 1712599104382940648 ('DLO', 'BID')
[CANCELLED] 1712599104382940651 ('MKU', 'ASK')
[CANCELLED] 1712599104382940653 ('IGM', 'ASK')
[CANCELLED] 1712599104382940655 ('BRV', 'ASK')
[REJECTED] 1712599104382940657 ('EPT', 'BID')
[REJECTED] 1712599104382940658 ('EPT', 'ASK')
1712599104382940663 ('IGM', 'BID') 1 5485 0
1712599104382940665 ('BRV', 'ASK') 5 4701 -13
