1712712283294821888 ('EPT', <Side.BUY: 1>) 1 4559 0
[CANCELLED] 1712712584099609719 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609720 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609721 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609712 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609722 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609723 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609724 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609725 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609726 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609727 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609713 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609728 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609730 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609732 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609733 ('MKU', <Side.SELL: 2>)
1712712584099609737 ('IGM', <Side.BUY: 1>) 1 5673 52
[CANCELLED] 1712712584099609715 ('BRV', <Side.BUY: 1>)
1712712584099609757 ('IGM', <Side.BUY: 1>) 2 5674 31
1712712584099609759 ('IGM', <Side.BUY: 1>) 2 5674 11
1712712584099609761 ('IGM', <Side.BUY: 1>) 2 5665 0
1712712584099609735 ('DLO', <Side.BUY: 1>) 2 5063 0
[CANCELLED] 1712712584099609734 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609739 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609740 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609741 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609742 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609743 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609744 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609745 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609746 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609747 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609748 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609749 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609750 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609736 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609751 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609752 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609753 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609754 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609755 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609756 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609758 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712712584099609760 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712712584099609762 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712712584099609738 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712712584099609763 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712712584099609764 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712712584099609765 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712712584099609766 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712712584099609767 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712712584099609768 ('BRV', <Side.SELL: 2>)
1712712584099609769 ('EPT', <Side.BUY: 1>) 1 4854 0
1712712584099609793 ('IGM', <Side.SELL: 2>) 2 5685 0
1712712584099609795 ('IGM', <Side.SELL: 2>) 2 5705 0
1712712584099609787 ('MKU', <Side.SELL: 2>) 2 5327 0
1712712584099609789 ('MKU', <Side.SELL: 2>) 2 5347 0
1712712584099609797 ('IGM', <Side.SELL: 2>) 2 5725 0
[CANCELLED] 1712712584099609774 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609775 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609776 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609777 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609778 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609779 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609770 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609780 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609781 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609782 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609783 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609784 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609785 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609771 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609786 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609788 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609790 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609791 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609772 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609792 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609794 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609796 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609773 ('BRV', <Side.BUY: 1>)
1712712584099609822 ('IGM', <Side.SELL: 2>) 2 5744 -7
1712712584099609798 ('EPT', <Side.BUY: 1>) 1 4839 0
1712712584099609799 ('DLO', <Side.BUY: 1>) 2 5069 0
1712712584099609801 ('IGM', <Side.BUY: 1>) 1 5712 0
[CANCELLED] 1712712584099609803 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609804 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609805 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609806 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609807 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609808 ('EPT', <Side.SELL: 2>)
1712712584099609832 ('EPT', <Side.BUY: 1>) 1 4825 15
[CANCELLED] 1712712584099609809 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609810 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609811 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609812 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609813 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609814 ('DLO', <Side.SELL: 2>)
1712712584099609833 ('DLO', <Side.BUY: 1>) 2 5064 10
[CANCELLED] 1712712584099609800 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609815 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609816 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609817 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609818 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609819 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609820 ('MKU', <Side.SELL: 2>)
1712712584099609834 ('MKU', <Side.BUY: 1>) 4 5335 15
[CANCELLED] 1712712584099609821 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609823 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609824 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712712584099609825 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609826 ('IGM', <Side.SELL: 2>)
1712712584099609835 ('IGM', <Side.BUY: 1>) 1 5741 1
[CANCELLED] 1712712584099609802 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712712584099609827 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712712584099609828 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712712584099609829 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712712584099609830 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712712584099609831 ('BRV', <Side.BUY: 1>)
1712712584099609836 ('BRV', <Side.BUY: 1>) 4 5555 12
1712712584099609849 ('MKU', <Side.BUY: 1>) 2 5330 0
1712712584099609843 ('DLO', <Side.BUY: 1>) 2 5054 0
1712712584099609855 ('IGM', <Side.BUY: 1>) 2 5722 0
1712712584099609851 ('MKU', <Side.BUY: 1>) 2 5310 0
1712712584099609853 ('MKU', <Side.BUY: 1>) 2 5290 0
1712712584099609845 ('DLO', <Side.BUY: 1>) 2 5034 0
[CANCELLED] 1712712584099609837 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609838 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609839 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609840 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609841 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609842 ('EPT', <Side.SELL: 2>)
1712712584099609857 ('EPT', <Side.BUY: 1>) 1 4834 7
[CANCELLED] 1712712584099609844 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609846 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609847 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609848 ('DLO', <Side.SELL: 2>)
1712712584099609858 ('DLO', <Side.BUY: 1>) 1 5031 11
[CANCELLED] 1712712584099609850 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609852 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609854 ('MKU', <Side.SELL: 2>)
1712712584099609859 ('MKU', <Side.BUY: 1>) 4 5292 11
[CANCELLED] 1712712584099609856 ('IGM', <Side.SELL: 2>)
1712712584099609860 ('IGM', <Side.BUY: 1>) 1 5684 31
1712712584099609861 ('BRV', <Side.BUY: 1>) 3 5481 6
1712712584099609880 ('IGM', <Side.BUY: 1>) 2 5672 23
1712712584099609882 ('IGM', <Side.BUY: 1>) 2 5672 3
[REJECTED] 1712712584099609884 ('IGM', <Side.BUY: 1>)
1712712584099609868 ('DLO', <Side.BUY: 1>) 2 5022 0
1712712584099609874 ('MKU', <Side.BUY: 1>) 2 5283 0
1712712584099609886 ('BRV', <Side.BUY: 1>) 2 5467 0
1712712584099609888 ('BRV', <Side.BUY: 1>) 2 5447 0
1712712584099609876 ('MKU', <Side.BUY: 1>) 2 5263 0
[CANCELLED] 1712712584099609862 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609863 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609864 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609865 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609866 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609867 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609869 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609870 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609871 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609872 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609873 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609875 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609877 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609878 ('MKU', <Side.BUY: 1>)
1712712584099609892 ('EPT', <Side.BUY: 1>) 1 4851 0
1712712584099609887 ('BRV', <Side.SELL: 2>) 2 5515 0
1712712584099609889 ('BRV', <Side.SELL: 2>) 2 5535 0
1712712584099609890 ('BRV', <Side.BUY: 1>) 2 5427 0
1712712584099609891 ('BRV', <Side.SELL: 2>) 2 5555 0
1712712584099609879 ('MKU', <Side.SELL: 2>) 2 5367 0
1712712584099609881 ('IGM', <Side.SELL: 2>) 2 5737 0
1712712584099609883 ('IGM', <Side.SELL: 2>) 2 5757 0
1712712584099609885 ('IGM', <Side.SELL: 2>) 2 5777 0
