1712597315734252289 ('EPT', 'ASK') 3 4789 -288
[REJECTED] 1712597340829393457 ('MKU', 'BID')
[REJECTED] 1712597340829393459 ('IGM', 'BID')
[REJECTED] 1712597340829393460 ('IGM', 'ASK')
[REJECTED] 1712597340829393462 ('EPT', 'BID')
[REJECTED] 1712597340829393463 ('EPT', 'ASK')
[REJECTED] 1712597340829393464 ('EPT', 'BID')
[REJECTED] 1712597340829393465 ('EPT', 'ASK')
[REJECTED] 1712597340829393466 ('EPT', 'BID')
[REJECTED] 1712597340829393467 ('DLO', 'BID')
[REJECTED] 1712597340829393468 ('DLO', 'ASK')
[REJECTED] 1712597340829393469 ('DLO', 'BID')
[REJECTED] 1712597340829393470 ('DLO', 'ASK')
[REJECTED] 1712597340829393471 ('DLO', 'BID')
[REJECTED] 1712597340829393472 ('DLO', 'ASK')
[REJECTED] 1712597340829393473 ('MKU', 'BID')
[REJECTED] 1712597340829393474 ('MKU', 'ASK')
[REJECTED] 1712597340829393475 ('MKU', 'BID')
[REJECTED] 1712597340829393476 ('MKU', 'ASK')
[REJECTED] 1712597340829393477 ('MKU', 'BID')
[REJECTED] 1712597340829393478 ('MKU', 'ASK')
[REJECTED] 1712597340829393479 ('IGM', 'BID')
[REJECTED] 1712597340829393480 ('IGM', 'ASK')
[REJECTED] 1712597340829393481 ('IGM', 'BID')
[REJECTED] 1712597340829393482 ('IGM', 'ASK')
[REJECTED] 1712597340829393483 ('IGM', 'BID')
[REJECTED] 1712597340829393484 ('IGM', 'ASK')
[REJECTED] 1712597340829393485 ('BRV', 'BID')
[REJECTED] 1712597340829393486 ('BRV', 'BID')
[REJECTED] 1712597340829393487 ('BRV', 'BID')
1712597340829393458 ('MKU', 'ASK') 3 4760 0
[CANCELLED] 1712597340829393448 ('SCP', 'BID')
[CANCELLED] 1712597340829393449 ('SCP', 'BID')
[CANCELLED] 1712597340829393450 ('SCP', 'BID')
[CANCELLED] 1712597340829393451 ('SCP', 'BID')
[CANCELLED] 1712597340829393452 ('SCP', 'BID')
[CANCELLED] 1712597340829393453 ('EPT', 'BID')
[CANCELLED] 1712597340829393455 ('DLO', 'BID')
[CANCELLED] 1712597340829393461 ('BRV', 'BID')
[REJECTED] 1712597340829393488 ('EPT', 'BID')
1712597340829393489 ('EPT', 'ASK') 3 4997 -8
[REJECTED] 1712597340829393490 ('DLO', 'BID')
1712597340829393492 ('MKU', 'BID') 3 4750 3
[REJECTED] 1712597340829393494 ('IGM', 'BID')
[REJECTED] 1712597340829393495 ('IGM', 'ASK')
[REJECTED] 1712597340829393496 ('BRV', 'BID')
[REJECTED] 1712597340829393499 ('EPT', 'BID')
[REJECTED] 1712597340829393500 ('EPT', 'ASK')
[REJECTED] 1712597340829393502 ('DLO', 'BID')
[REJECTED] 1712597340829393504 ('DLO', 'BID')
[REJECTED] 1712597340829393505 ('DLO', 'ASK')
[REJECTED] 1712597340829393506 ('DLO', 'BID')
[REJECTED] 1712597340829393507 ('DLO', 'ASK')
[REJECTED] 1712597340829393508 ('MKU', 'BID')
[REJECTED] 1712597340829393509 ('MKU', 'ASK')
[REJECTED] 1712597340829393510 ('MKU', 'BID')
[REJECTED] 1712597340829393511 ('MKU', 'ASK')
[REJECTED] 1712597340829393512 ('MKU', 'BID')
[REJECTED] 1712597340829393513 ('MKU', 'ASK')
[REJECTED] 1712597340829393514 ('IGM', 'BID')
[REJECTED] 1712597340829393515 ('IGM', 'ASK')
[REJECTED] 1712597340829393516 ('IGM', 'BID')
[REJECTED] 1712597340829393517 ('IGM', 'ASK')
[REJECTED] 1712597340829393518 ('IGM', 'BID')
[REJECTED] 1712597340829393519 ('IGM', 'ASK')
[REJECTED] 1712597340829393520 ('BRV', 'BID')
[REJECTED] 1712597340829393521 ('BRV', 'BID')
[REJECTED] 1712597340829393522 ('BRV', 'BID')
[REJECTED] 1712597348703446016 ('EPT', 'BID')
[REJECTED] 1712597348703446017 ('EPT', 'ASK')
1712597348703446019 ('DLO', 'ASK') 3 4958 -457
[REJECTED] 1712597348703446021 ('MKU', 'ASK')
[REJECTED] 1712597348703446022 ('IGM', 'BID')
[REJECTED] 1712597348703446023 ('IGM', 'ASK')
[REJECTED] 1712597348703446025 ('BRV', 'ASK')
[REJECTED] 1712597348703446026 ('EPT', 'BID')
[REJECTED] 1712597348703446027 ('EPT', 'ASK')
[REJECTED] 1712597348703446028 ('EPT', 'BID')
[REJECTED] 1712597348703446029 ('EPT', 'ASK')
[REJECTED] 1712597348703446030 ('EPT', 'BID')
[REJECTED] 1712597348703446031 ('EPT', 'ASK')
[REJECTED] 1712597348703446032 ('DLO', 'BID')
[REJECTED] 1712597348703446033 ('DLO', 'ASK')
[REJECTED] 1712597348703446034 ('DLO', 'BID')
[REJECTED] 1712597348703446035 ('DLO', 'ASK')
[REJECTED] 1712597348703446036 ('DLO', 'BID')
[REJECTED] 1712597348703446037 ('DLO', 'ASK')
[REJECTED] 1712597348703446038 ('MKU', 'BID')
[REJECTED] 1712597348703446039 ('MKU', 'ASK')
[REJECTED] 1712597348703446040 ('MKU', 'BID')
[REJECTED] 1712597348703446041 ('MKU', 'ASK')
[REJECTED] 1712597348703446042 ('MKU', 'BID')
[REJECTED] 1712597348703446043 ('MKU', 'ASK')
[REJECTED] 1712597348703446044 ('IGM', 'BID')
[REJECTED] 1712597348703446045 ('IGM', 'ASK')
[REJECTED] 1712597348703446046 ('IGM', 'BID')
[REJECTED] 1712597348703446047 ('IGM', 'ASK')
[REJECTED] 1712597348703446048 ('IGM', 'BID')
[REJECTED] 1712597348703446049 ('IGM', 'ASK')
[REJECTED] 1712597348703446050 ('BRV', 'BID')
[REJECTED] 1712597348703446051 ('BRV', 'ASK')
[REJECTED] 1712597348703446052 ('BRV', 'BID')
[REJECTED] 1712597348703446053 ('BRV', 'ASK')
[REJECTED] 1712597348703446054 ('BRV', 'BID')
[REJECTED] 1712597348703446055 ('BRV', 'ASK')
1712597354817406977 ('EPT', 'ASK') 3 5016 -515
[REJECTED] 1712597354817406979 ('DLO', 'ASK')
1712597354817406981 ('MKU', 'ASK') 3 4765 -264
[REJECTED] 1712597354817406982 ('IGM', 'BID')
[REJECTED] 1712597354817406983 ('IGM', 'ASK')
[REJECTED] 1712597354817406985 ('BRV', 'ASK')
[REJECTED] 1712597354817406987 ('EPT', 'ASK')
[REJECTED] 1712597354817406988 ('EPT', 'BID')
[REJECTED] 1712597354817406989 ('EPT', 'ASK')
[REJECTED] 1712597354817406990 ('EPT', 'BID')
[REJECTED] 1712597354817406991 ('EPT', 'ASK')
[REJECTED] 1712597354817406992 ('DLO', 'BID')
[REJECTED] 1712597354817406993 ('DLO', 'ASK')
[REJECTED] 1712597354817406994 ('DLO', 'BID')
[REJECTED] 1712597354817406995 ('DLO', 'ASK')
[REJECTED] 1712597354817406996 ('DLO', 'BID')
[REJECTED] 1712597354817406997 ('DLO', 'ASK')
[REJECTED] 1712597354817406998 ('MKU', 'BID')
[REJECTED] 1712597354817406999 ('MKU', 'ASK')
[REJECTED] 1712597354817407000 ('MKU', 'BID')
[REJECTED] 1712597354817407001 ('MKU', 'ASK')
[REJECTED] 1712597354817407002 ('MKU', 'BID')
[REJECTED] 1712597354817407003 ('MKU', 'ASK')
[REJECTED] 1712597354817407004 ('IGM', 'BID')
[REJECTED] 1712597354817407005 ('IGM', 'ASK')
[REJECTED] 1712597354817407006 ('IGM', 'BID')
[REJECTED] 1712597354817407007 ('IGM', 'ASK')
[REJECTED] 1712597354817407008 ('IGM', 'BID')
[REJECTED] 1712597354817407009 ('IGM', 'ASK')
[REJECTED] 1712597354817407010 ('BRV', 'BID')
[REJECTED] 1712597354817407011 ('BRV', 'ASK')
[REJECTED] 1712597354817407012 ('BRV', 'BID')
[REJECTED] 1712597354817407013 ('BRV', 'ASK')
[REJECTED] 1712597354817407014 ('BRV', 'BID')
[REJECTED] 1712597354817407015 ('BRV', 'ASK')
[CANCELLED] 1712597354817406976 ('EPT', 'BID')
[CANCELLED] 1712597354817406978 ('DLO', 'BID')
[CANCELLED] 1712597354817406980 ('MKU', 'BID')
[CANCELLED] 1712597354817406984 ('BRV', 'BID')
[CANCELLED] 1712597354817406986 ('EPT', 'BID')
1712597354817407016 ('SCP', 'BID') 24 5190 5
1712597354817407017 ('SCP', 'BID') 6 5190 6
1712597354817407017 ('SCP', 'BID') 26 5191 5
1712597354817407018 ('SCP', 'BID') 14 5191 6
1712597354817407018 ('SCP', 'BID') 26 5192 5
1712597354817407019 ('SCP', 'BID') 4 5192 6
1712597354817407020 ('EPT', 'BID') 16 5006 11
1712597354817407022 ('DLO', 'BID') 6 4938 8
[REJECTED] 1712597354817407025 ('IGM', 'BID')
[REJECTED] 1712597354817407026 ('IGM', 'ASK')
[REJECTED] 1712597354817407027 ('BRV', 'BID')
[REJECTED] 1712597354817407029 ('EPT', 'ASK')
[REJECTED] 1712597354817407030 ('EPT', 'BID')
[REJECTED] 1712597354817407031 ('EPT', 'ASK')
[REJECTED] 1712597354817407032 ('EPT', 'BID')
[REJECTED] 1712597354817407033 ('EPT', 'ASK')
[REJECTED] 1712597354817407034 ('DLO', 'BID')
[REJECTED] 1712597354817407035 ('DLO', 'BID')
[REJECTED] 1712597354817407036 ('DLO', 'BID')
[REJECTED] 1712597354817407037 ('MKU', 'BID')
[REJECTED] 1712597354817407038 ('MKU', 'ASK')
[REJECTED] 1712597354817407039 ('MKU', 'BID')
[REJECTED] 1712597354817407040 ('MKU', 'ASK')
[REJECTED] 1712597354817407041 ('MKU', 'BID')
[REJECTED] 1712597354817407042 ('MKU', 'ASK')
[REJECTED] 1712597354817407043 ('IGM', 'BID')
[REJECTED] 1712597354817407044 ('IGM', 'ASK')
[REJECTED] 1712597354817407045 ('IGM', 'BID')
[REJECTED] 1712597354817407046 ('IGM', 'ASK')
[REJECTED] 1712597354817407047 ('IGM', 'BID')
[REJECTED] 1712597354817407048 ('IGM', 'ASK')
[REJECTED] 1712597354817407049 ('BRV', 'BID')
[REJECTED] 1712597354817407050 ('BRV', 'BID')
[REJECTED] 1712597354817407051 ('BRV', 'BID')
1712597354817407028 ('EPT', 'BID') 10 4997 0
1712597360099694593 ('EPT', 'ASK') 3 4989 -488
1712597360099694595 ('DLO', 'ASK') 3 4914 -413
[REJECTED] 1712597360099694597 ('MKU', 'ASK')
[REJECTED] 1712597360099694598 ('IGM', 'BID')
[REJECTED] 1712597360099694599 ('IGM', 'ASK')
[REJECTED] 1712597360099694601 ('BRV', 'ASK')
[REJECTED] 1712597360099694603 ('EPT', 'ASK')
[REJECTED] 1712597360099694604 ('EPT', 'BID')
[REJECTED] 1712597360099694605 ('EPT', 'ASK')
[REJECTED] 1712597360099694606 ('EPT', 'BID')
[REJECTED] 1712597360099694607 ('EPT', 'ASK')
[REJECTED] 1712597360099694608 ('DLO', 'BID')
[REJECTED] 1712597360099694609 ('DLO', 'ASK')
[REJECTED] 1712597360099694610 ('DLO', 'BID')
[REJECTED] 1712597360099694611 ('DLO', 'ASK')
[REJECTED] 1712597360099694612 ('DLO', 'BID')
[REJECTED] 1712597360099694613 ('DLO', 'ASK')
[REJECTED] 1712597360099694614 ('MKU', 'BID')
[REJECTED] 1712597360099694615 ('MKU', 'ASK')
[REJECTED] 1712597360099694616 ('MKU', 'BID')
[REJECTED] 1712597360099694617 ('MKU', 'ASK')
[REJECTED] 1712597360099694618 ('MKU', 'BID')
[REJECTED] 1712597360099694619 ('MKU', 'ASK')
[REJECTED] 1712597360099694620 ('IGM', 'BID')
[REJECTED] 1712597360099694621 ('IGM', 'ASK')
[REJECTED] 1712597360099694622 ('IGM', 'BID')
[REJECTED] 1712597360099694623 ('IGM', 'ASK')
[REJECTED] 1712597360099694624 ('IGM', 'BID')
[REJECTED] 1712597360099694625 ('IGM', 'ASK')
[REJECTED] 1712597360099694626 ('BRV', 'BID')
[REJECTED] 1712597360099694627 ('BRV', 'ASK')
[REJECTED] 1712597360099694628 ('BRV', 'BID')
[REJECTED] 1712597360099694629 ('BRV', 'ASK')
[REJECTED] 1712597360099694630 ('BRV', 'BID')
[REJECTED] 1712597360099694631 ('BRV', 'ASK')
1712597364317906177 ('EPT', 'ASK') 3 4920 -419
[REJECTED] 1712597364317906179 ('DLO', 'ASK')
1712597364317906181 ('MKU', 'ASK') 3 4751 -250
[REJECTED] 1712597364317906182 ('IGM', 'BID')
[REJECTED] 1712597364317906183 ('IGM', 'ASK')
1712597364317906185 ('BRV', 'ASK') 3 5429 -928
1712597364317906187 ('EPT', 'ASK') 10 4920 -399
[REJECTED] 1712597364317906189 ('EPT', 'ASK')
[REJECTED] 1712597364317906190 ('EPT', 'BID')
[REJECTED] 1712597364317906191 ('EPT', 'ASK')
[REJECTED] 1712597364317906192 ('DLO', 'BID')
[REJECTED] 1712597364317906193 ('DLO', 'ASK')
[REJECTED] 1712597364317906194 ('DLO', 'BID')
[REJECTED] 1712597364317906195 ('DLO', 'ASK')
[REJECTED] 1712597364317906196 ('DLO', 'BID')
[REJECTED] 1712597364317906197 ('DLO', 'ASK')
[REJECTED] 1712597364317906198 ('MKU', 'BID')
[REJECTED] 1712597364317906199 ('MKU', 'ASK')
[REJECTED] 1712597364317906200 ('MKU', 'BID')
[REJECTED] 1712597364317906201 ('MKU', 'ASK')
[REJECTED] 1712597364317906202 ('MKU', 'BID')
[REJECTED] 1712597364317906203 ('MKU', 'ASK')
[REJECTED] 1712597364317906204 ('IGM', 'BID')
[REJECTED] 1712597364317906205 ('IGM', 'ASK')
[REJECTED] 1712597364317906206 ('IGM', 'BID')
[REJECTED] 1712597364317906207 ('IGM', 'ASK')
[REJECTED] 1712597364317906208 ('IGM', 'BID')
[REJECTED] 1712597364317906209 ('IGM', 'ASK')
[REJECTED] 1712597364317906210 ('BRV', 'BID')
[REJECTED] 1712597364317906211 ('BRV', 'ASK')
[REJECTED] 1712597364317906212 ('BRV', 'BID')
[REJECTED] 1712597364317906213 ('BRV', 'ASK')
[REJECTED] 1712597364317906214 ('BRV', 'BID')
[REJECTED] 1712597364317906215 ('BRV', 'ASK')
[CANCELLED] 1712597364317906176 ('EPT', 'BID')
[CANCELLED] 1712597364317906178 ('DLO', 'BID')
[CANCELLED] 1712597364317906180 ('MKU', 'BID')
[CANCELLED] 1712597364317906184 ('BRV', 'BID')
[CANCELLED] 1712597364317906186 ('EPT', 'BID')
[CANCELLED] 1712597364317906188 ('EPT', 'BID')
[REJECTED] 1712597364317906217 ('EPT', 'ASK')
[REJECTED] 1712597364317906218 ('DLO', 'BID')
1712597364317906220 ('MKU', 'ASK') 3 4757 -3
[REJECTED] 1712597364317906221 ('IGM', 'BID')
[REJECTED] 1712597364317906222 ('IGM', 'ASK')
[REJECTED] 1712597364317906224 ('BRV', 'ASK')
[REJECTED] 1712597364317906225 ('EPT', 'BID')
[REJECTED] 1712597364317906226 ('EPT', 'ASK')
[REJECTED] 1712597364317906227 ('EPT', 'BID')
[REJECTED] 1712597364317906228 ('EPT', 'ASK')
[REJECTED] 1712597364317906229 ('EPT', 'BID')
[REJECTED] 1712597364317906230 ('DLO', 'BID')
[REJECTED] 1712597364317906231 ('DLO', 'BID')
[REJECTED] 1712597364317906232 ('DLO', 'BID')
[REJECTED] 1712597364317906233 ('MKU', 'BID')
[REJECTED] 1712597364317906234 ('MKU', 'ASK')
[REJECTED] 1712597364317906235 ('MKU', 'BID')
[REJECTED] 1712597364317906236 ('MKU', 'ASK')
[REJECTED] 1712597364317906237 ('MKU', 'BID')
[REJECTED] 1712597364317906238 ('MKU', 'ASK')
[REJECTED] 1712597364317906239 ('IGM', 'BID')
[REJECTED] 1712597364317906240 ('IGM', 'ASK')
[REJECTED] 1712597364317906241 ('IGM', 'BID')
[REJECTED] 1712597364317906242 ('IGM', 'ASK')
[REJECTED] 1712597364317906243 ('IGM', 'BID')
[REJECTED] 1712597364317906244 ('IGM', 'ASK')
[REJECTED] 1712597364317906245 ('BRV', 'BID')
[REJECTED] 1712597364317906246 ('BRV', 'ASK')
[REJECTED] 1712597364317906247 ('BRV', 'BID')
[REJECTED] 1712597364317906248 ('BRV', 'ASK')
[REJECTED] 1712597364317906249 ('BRV', 'BID')
[REJECTED] 1712597364317906250 ('BRV', 'ASK')
[CANCELLED] 1712597364317906216 ('EPT', 'BID')
[CANCELLED] 1712597364317906219 ('MKU', 'BID')
[CANCELLED] 1712597364317906223 ('BRV', 'BID')
[REJECTED] 1712597364317906251 ('EPT', 'BID')
1712597364317906252 ('EPT', 'ASK') 3 4979 -5
[REJECTED] 1712597364317906255 ('MKU', 'ASK')
[REJECTED] 1712597364317906256 ('IGM', 'BID')
[REJECTED] 1712597364317906257 ('IGM', 'ASK')
[REJECTED] 1712597364317906258 ('BRV', 'BID')
[REJECTED] 1712597364317906262 ('EPT', 'BID')
[REJECTED] 1712597364317906263 ('EPT', 'ASK')
[REJECTED] 1712597364317906265 ('DLO', 'BID')
[REJECTED] 1712597364317906266 ('DLO', 'BID')
[REJECTED] 1712597364317906267 ('DLO', 'BID')
[REJECTED] 1712597364317906268 ('MKU', 'BID')
[REJECTED] 1712597364317906269 ('MKU', 'ASK')
[REJECTED] 1712597364317906270 ('MKU', 'BID')
[REJECTED] 1712597364317906271 ('MKU', 'ASK')
[REJECTED] 1712597364317906272 ('MKU', 'BID')
[REJECTED] 1712597364317906273 ('MKU', 'ASK')
[REJECTED] 1712597364317906274 ('IGM', 'BID')
[REJECTED] 1712597364317906275 ('IGM', 'ASK')
[REJECTED] 1712597364317906276 ('IGM', 'BID')
[REJECTED] 1712597364317906277 ('IGM', 'ASK')
[REJECTED] 1712597364317906278 ('IGM', 'BID')
[REJECTED] 1712597364317906279 ('IGM', 'ASK')
[REJECTED] 1712597364317906280 ('BRV', 'BID')
[REJECTED] 1712597364317906282 ('BRV', 'BID')
[REJECTED] 1712597364317906283 ('BRV', 'ASK')
[REJECTED] 1712597364317906284 ('BRV', 'BID')
[REJECTED] 1712597364317906285 ('BRV', 'ASK')
1712597364317906261 ('EPT', 'ASK') 10 4994 0
[CANCELLED] 1712597364317906253 ('DLO', 'BID')
[CANCELLED] 1712597364317906254 ('MKU', 'BID')
[CANCELLED] 1712597364317906259 ('BRV', 'ASK')
[CANCELLED] 1712597364317906260 ('EPT', 'BID')
[CANCELLED] 1712597364317906264 ('EPT', 'BID')
[CANCELLED] 1712597364317906281 ('BRV', 'ASK')
[REJECTED] 1712597364317906288 ('DLO', 'BID')
[REJECTED] 1712597364317906289 ('MKU', 'BID')
1712597364317906290 ('MKU', 'ASK') 3 4799 -7
[REJECTED] 1712597364317906291 ('IGM', 'BID')
[REJECTED] 1712597364317906292 ('IGM', 'ASK')
1712597364317906293 ('BRV', 'BID') 3 5392 18
[REJECTED] 1712597364317906295 ('EPT', 'BID')
[REJECTED] 1712597364317906296 ('EPT', 'ASK')
[REJECTED] 1712597364317906297 ('EPT', 'BID')
[REJECTED] 1712597364317906298 ('EPT', 'ASK')
[REJECTED] 1712597364317906299 ('EPT', 'BID')
[REJECTED] 1712597364317906300 ('EPT', 'ASK')
[REJECTED] 1712597364317906301 ('DLO', 'BID')
[REJECTED] 1712597364317906302 ('DLO', 'BID')
[REJECTED] 1712597364317906304 ('MKU', 'ASK')
[REJECTED] 1712597364317906305 ('MKU', 'BID')
[REJECTED] 1712597364317906306 ('MKU', 'ASK')
[REJECTED] 1712597364317906307 ('MKU', 'BID')
[REJECTED] 1712597364317906308 ('MKU', 'ASK')
[REJECTED] 1712597364317906309 ('IGM', 'BID')
[REJECTED] 1712597364317906310 ('IGM', 'ASK')
[REJECTED] 1712597364317906311 ('IGM', 'BID')
[REJECTED] 1712597364317906312 ('IGM', 'ASK')
[REJECTED] 1712597364317906313 ('IGM', 'BID')
[REJECTED] 1712597364317906314 ('IGM', 'ASK')
[REJECTED] 1712597364317906315 ('BRV', 'BID')
[REJECTED] 1712597364317906316 ('BRV', 'ASK')
[REJECTED] 1712597364317906317 ('BRV', 'BID')
[REJECTED] 1712597364317906318 ('BRV', 'ASK')
[REJECTED] 1712597364317906319 ('BRV', 'BID')
[REJECTED] 1712597364317906320 ('BRV', 'ASK')
1712597364317906286 ('EPT', 'BID') 15 4993 0
1712597373901683969 ('EPT', 'ASK') 3 4997 -496
[REJECTED] 1712597373901683970 ('DLO', 'BID')
[REJECTED] 1712597373901683971 ('DLO', 'ASK')
1712597373901683973 ('MKU', 'ASK') 3 4764 -263
[REJECTED] 1712597373901683974 ('IGM', 'BID')
[REJECTED] 1712597373901683975 ('IGM', 'ASK')
[REJECTED] 1712597373901683977 ('BRV', 'ASK')
[REJECTED] 1712597373901683978 ('EPT', 'BID')
[REJECTED] 1712597373901683979 ('EPT', 'ASK')
[REJECTED] 1712597373901683980 ('EPT', 'BID')
[REJECTED] 1712597373901683981 ('EPT', 'ASK')
[REJECTED] 1712597373901683982 ('EPT', 'BID')
[REJECTED] 1712597373901683983 ('EPT', 'ASK')
[REJECTED] 1712597373901683984 ('DLO', 'BID')
[REJECTED] 1712597373901683985 ('DLO', 'ASK')
[REJECTED] 1712597373901683986 ('DLO', 'BID')
[REJECTED] 1712597373901683987 ('DLO', 'ASK')
[REJECTED] 1712597373901683988 ('DLO', 'BID')
[REJECTED] 1712597373901683989 ('DLO', 'ASK')
[REJECTED] 1712597373901683990 ('MKU', 'BID')
[REJECTED] 1712597373901683991 ('MKU', 'ASK')
[REJECTED] 1712597373901683992 ('MKU', 'BID')
[REJECTED] 1712597373901683993 ('MKU', 'ASK')
[REJECTED] 1712597373901683994 ('MKU', 'BID')
[REJECTED] 1712597373901683995 ('MKU', 'ASK')
[REJECTED] 1712597373901683996 ('IGM', 'BID')
[REJECTED] 1712597373901683997 ('IGM', 'ASK')
[REJECTED] 1712597373901683998 ('IGM', 'BID')
[REJECTED] 1712597373901683999 ('IGM', 'ASK')
[REJECTED] 1712597373901684000 ('IGM', 'BID')
[REJECTED] 1712597373901684001 ('IGM', 'ASK')
[REJECTED] 1712597373901684002 ('BRV', 'BID')
[REJECTED] 1712597373901684003 ('BRV', 'ASK')
[REJECTED] 1712597373901684004 ('BRV', 'BID')
[REJECTED] 1712597373901684005 ('BRV', 'ASK')
[REJECTED] 1712597373901684006 ('BRV', 'BID')
[REJECTED] 1712597373901684007 ('BRV', 'ASK')
1712597377083933185 ('EPT', 'ASK') 3 4980 -479
[REJECTED] 1712597377083933186 ('DLO', 'BID')
[REJECTED] 1712597377083933187 ('DLO', 'ASK')
[REJECTED] 1712597377083933189 ('MKU', 'ASK')
[REJECTED] 1712597377083933190 ('IGM', 'BID')
[REJECTED] 1712597377083933191 ('IGM', 'ASK')
[REJECTED] 1712597377083933193 ('BRV', 'ASK')
[REJECTED] 1712597377083933195 ('EPT', 'ASK')
[REJECTED] 1712597377083933196 ('EPT', 'BID')
[REJECTED] 1712597377083933197 ('EPT', 'ASK')
[REJECTED] 1712597377083933198 ('EPT', 'BID')
[REJECTED] 1712597377083933199 ('EPT', 'ASK')
[REJECTED] 1712597377083933200 ('DLO', 'BID')
[REJECTED] 1712597377083933201 ('DLO', 'ASK')
[REJECTED] 1712597377083933202 ('DLO', 'BID')
[REJECTED] 1712597377083933203 ('DLO', 'ASK')
[REJECTED] 1712597377083933204 ('DLO', 'BID')
[REJECTED] 1712597377083933205 ('DLO', 'ASK')
[REJECTED] 1712597377083933206 ('MKU', 'BID')
[REJECTED] 1712597377083933207 ('MKU', 'ASK')
[REJECTED] 1712597377083933208 ('MKU', 'BID')
[REJECTED] 1712597377083933209 ('MKU', 'ASK')
[REJECTED] 1712597377083933210 ('MKU', 'BID')
[REJECTED] 1712597377083933211 ('MKU', 'ASK')
[REJECTED] 1712597377083933212 ('IGM', 'BID')
[REJECTED] 1712597377083933213 ('IGM', 'ASK')
[REJECTED] 1712597377083933214 ('IGM', 'BID')
[REJECTED] 1712597377083933215 ('IGM', 'ASK')
[REJECTED] 1712597377083933216 ('IGM', 'BID')
[REJECTED] 1712597377083933217 ('IGM', 'ASK')
[REJECTED] 1712597377083933218 ('BRV', 'BID')
[REJECTED] 1712597377083933219 ('BRV', 'ASK')
[REJECTED] 1712597377083933220 ('BRV', 'BID')
[REJECTED] 1712597377083933221 ('BRV', 'ASK')
[REJECTED] 1712597377083933222 ('BRV', 'BID')
[REJECTED] 1712597377083933223 ('BRV', 'ASK')
[CANCELLED] 1712597377083933184 ('EPT', 'BID')
[CANCELLED] 1712597377083933188 ('MKU', 'BID')
[CANCELLED] 1712597377083933192 ('BRV', 'BID')
[CANCELLED] 1712597377083933194 ('EPT', 'BID')
[REJECTED] 1712597377083933224 ('JAK', 'ASK')
[REJECTED] 1712597377083933225 ('JAK', 'ASK')
[REJECTED] 1712597377083933226 ('JAK', 'ASK')
1712597377083933228 ('EPT', 'BID') 16 4955 1
[REJECTED] 1712597377083933230 ('DLO', 'BID')
[REJECTED] 1712597377083933231 ('MKU', 'BID')
1712597377083933232 ('MKU', 'ASK') 3 4681 -2
[REJECTED] 1712597377083933233 ('IGM', 'BID')
[REJECTED] 1712597377083933234 ('IGM', 'ASK')
[REJECTED] 1712597377083933235 ('BRV', 'BID')
1712597377083933236 ('BRV', 'ASK') 3 5326 -18
[REJECTED] 1712597377083933238 ('EPT', 'ASK')
[REJECTED] 1712597377083933239 ('EPT', 'BID')
[REJECTED] 1712597377083933240 ('EPT', 'ASK')
[REJECTED] 1712597377083933241 ('EPT', 'BID')
[REJECTED] 1712597377083933242 ('EPT', 'ASK')
[REJECTED] 1712597377083933243 ('DLO', 'BID')
[REJECTED] 1712597377083933244 ('DLO', 'BID')
[REJECTED] 1712597377083933245 ('DLO', 'BID')
[REJECTED] 1712597377083933246 ('MKU', 'BID')
[REJECTED] 1712597377083933247 ('MKU', 'ASK')
[REJECTED] 1712597377083933248 ('MKU', 'BID')
[REJECTED] 1712597377083933249 ('MKU', 'ASK')
[REJECTED] 1712597377083933250 ('MKU', 'BID')
[REJECTED] 1712597377083933251 ('MKU', 'ASK')
[REJECTED] 1712597377083933252 ('IGM', 'BID')
[REJECTED] 1712597377083933253 ('IGM', 'ASK')
[REJECTED] 1712597377083933254 ('IGM', 'BID')
[REJECTED] 1712597377083933255 ('IGM', 'ASK')
[REJECTED] 1712597377083933256 ('IGM', 'BID')
[REJECTED] 1712597377083933257 ('IGM', 'ASK')
[REJECTED] 1712597377083933258 ('BRV', 'BID')
[REJECTED] 1712597377083933259 ('BRV', 'ASK')
[REJECTED] 1712597377083933260 ('BRV', 'BID')
[REJECTED] 1712597377083933261 ('BRV', 'ASK')
[REJECTED] 1712597377083933262 ('BRV', 'BID')
[REJECTED] 1712597377083933263 ('BRV', 'ASK')
1712597385914296833 ('EPT', 'ASK') 3 4993 -492
[REJECTED] 1712597385914296835 ('DLO', 'ASK')
[REJECTED] 1712597385914296836 ('MKU', 'BID')
[REJECTED] 1712597385914296837 ('MKU', 'ASK')
[REJECTED] 1712597385914296838 ('IGM', 'BID')
[REJECTED] 1712597385914296839 ('IGM', 'ASK')
[REJECTED] 1712597385914296841 ('BRV', 'ASK')
1712597385914296843 ('EPT', 'ASK') 10 4993 -472
[REJECTED] 1712597385914296845 ('EPT', 'ASK')
[REJECTED] 1712597385914296846 ('EPT', 'BID')
[REJECTED] 1712597385914296847 ('EPT', 'ASK')
[REJECTED] 1712597385914296848 ('DLO', 'BID')
[REJECTED] 1712597385914296849 ('DLO', 'ASK')
[REJECTED] 1712597385914296850 ('DLO', 'BID')
[REJECTED] 1712597385914296851 ('DLO', 'ASK')
[REJECTED] 1712597385914296852 ('DLO', 'BID')
[REJECTED] 1712597385914296853 ('DLO', 'ASK')
[REJECTED] 1712597385914296854 ('MKU', 'BID')
[REJECTED] 1712597385914296855 ('MKU', 'ASK')
