1712598524163483649 ('EPT', 'ASK') 1 4789 -288
1712598524163485558 ('MKU', 'ASK') 1 4494 0
1712598524163485553 ('EPT', 'BID') 1 4702 0
1712598524163485561 ('BRV', 'BID') 3 4553 0
[CANCELLED] 1712598524163485549 ('SCP', 'BID')
[CANCELLED] 1712598524163485550 ('SCP', 'BID')
[CANCELLED] 1712598524163485551 ('SCP', 'BID')
[CANCELLED] 1712598524163485552 ('SCP', 'BID')
[CANCELLED] 1712598524163485554 ('EPT', 'ASK')
[CANCELLED] 1712598524163485556 ('DLO', 'ASK')
[CANCELLED] 1712598524163485559 ('IGM', 'BID')
1712598524163485564 ('EPT', 'ASK') 3 4701 0
1712598524163485568 ('MKU', 'ASK') 1 4526 -18
1712598524163485570 ('IGM', 'ASK') 1 5876 -12
1712598524163485572 ('BRV', 'ASK') 1 4551 0
1712598524163485566 ('DLO', 'ASK') 2 4879 0
1712598524163485571 ('BRV', 'BID') 1 4547 0
[CANCELLED] 1712598524163485563 ('EPT', 'BID')
[CANCELLED] 1712598524163485565 ('DLO', 'BID')
[CANCELLED] 1712598524163485567 ('MKU', 'BID')
[CANCELLED] 1712598524163485569 ('IGM', 'BID')
1712598524163485573 ('SCP', 'BID') 24 4967 4
[REJECTED] 1712598524163485574 ('SCP', 'BID')
[REJECTED] 1712598524163485575 ('SCP', 'BID')
[REJECTED] 1712598524163485576 ('SCP', 'BID')
1712598524163485578 ('EPT', 'ASK') 1 4713 0
1712598524163485580 ('DLO', 'ASK') 1 4900 -8
1712598524163485582 ('MKU', 'ASK') 1 4568 -9
1712598524163485584 ('IGM', 'ASK') 1 5898 -2
1712598524163485585 ('BRV', 'BID') 1 4521 17
1712598524163485577 ('EPT', 'BID') 2 4709 0
[CANCELLED] 1712598524163485579 ('DLO', 'BID')
[CANCELLED] 1712598524163485581 ('MKU', 'BID')
[CANCELLED] 1712598524163485583 ('IGM', 'BID')
[CANCELLED] 1712598524163485586 ('BRV', 'ASK')
1712598524163485587 ('SCP', 'BID') 8 4937 14
[REJECTED] 1712598524163485588 ('SCP', 'BID')
[REJECTED] 1712598524163485589 ('SCP', 'BID')
[REJECTED] 1712598524163485590 ('SCP', 'BID')
[REJECTED] 1712598524163485591 ('SCP', 'BID')
1712598524163485592 ('EPT', 'BID') 1 4697 3
1712598524163485594 ('DLO', 'BID') 3 4911 7
1712598524163485597 ('MKU', 'ASK') 1 4615 -7
1712598524163485600 ('BRV', 'BID') 1 4417 31
1712598524163485598 ('IGM', 'BID') 4 5946 0
[CANCELLED] 1712598524163485593 ('EPT', 'ASK')
[CANCELLED] 1712598524163485595 ('DLO', 'ASK')
[CANCELLED] 1712598524163485596 ('MKU', 'BID')
[CANCELLED] 1712598524163485599 ('IGM', 'ASK')
[CANCELLED] 1712598524163485601 ('BRV', 'ASK')
1712598524163485602 ('EPT', 'BID') 1 4664 21
1712598524163485604 ('DLO', 'BID') 1 4865 3
1712598524163485607 ('MKU', 'ASK') 1 4650 -6
1712598524163485608 ('IGM', 'BID') 1 5900 20
1712598524163485610 ('BRV', 'BID') 1 4316 52
[CANCELLED] 1712598524163485603 ('EPT', 'ASK')
[CANCELLED] 1712598524163485605 ('DLO', 'ASK')
[CANCELLED] 1712598524163485606 ('MKU', 'BID')
[CANCELLED] 1712598524163485609 ('IGM', 'ASK')
[CANCELLED] 1712598524163485611 ('BRV', 'ASK')
1712598524163485612 ('EPT', 'BID') 1 4630 5
1712598524163485616 ('MKU', 'BID') 5 4656 1
1712598524163485618 ('IGM', 'BID') 1 5829 24
1712598524163485621 ('BRV', 'ASK') 4 4311 -27
1712598524163485619 ('IGM', 'ASK') 3 5855 0
1712598524163485620 ('BRV', 'BID') 1 4279 0
[CANCELLED] 1712598524163485613 ('EPT', 'ASK')
[CANCELLED] 1712598524163485614 ('DLO', 'BID')
[CANCELLED] 1712598524163485615 ('DLO', 'ASK')
[CANCELLED] 1712598524163485617 ('MKU', 'ASK')
1712598524163485622 ('EPT', 'BID') 1 4635 0
1712598524163485625 ('DLO', 'ASK') 4 4861 -5
1712598524163485629 ('IGM', 'ASK') 1 5879 -22
1712598524163485630 ('BRV', 'BID') 2 4278 2
1712598524163485627 ('MKU', 'ASK') 2 4651 0
[CANCELLED] 1712598524163485623 ('EPT', 'ASK')
[CANCELLED] 1712598524163485624 ('DLO', 'BID')
[CANCELLED] 1712598524163485626 ('MKU', 'BID')
[CANCELLED] 1712598524163485628 ('IGM', 'BID')
[CANCELLED] 1712598524163485631 ('BRV', 'ASK')
1712598524163485637 ('MKU', 'ASK') 1 4668 -2
1712598524163485639 ('IGM', 'ASK') 1 5945 -3
1712598524163485633 ('EPT', 'ASK') 5 4617 0
1712598524163485635 ('DLO', 'ASK') 1 4879 0
1712598524163485641 ('BRV', 'ASK') 2 4280 0
1712598524163485636 ('MKU', 'BID') 2 4662 0
[CANCELLED] 1712598524163485632 ('EPT', 'BID')
[CANCELLED] 1712598524163485634 ('DLO', 'BID')
[CANCELLED] 1712598524163485638 ('IGM', 'BID')
[CANCELLED] 1712598524163485640 ('BRV', 'BID')
1712598524163485643 ('EPT', 'ASK') 1 4633 -3
1712598524163485646 ('MKU', 'BID') 1 4620 24
1712598524163485649 ('IGM', 'ASK') 1 5960 0
1712598524163485651 ('BRV', 'ASK') 1 4293 -3
1712598524163485642 ('EPT', 'BID') 2 4626 0
1712598524163485648 ('IGM', 'BID') 3 5956 0
1712598524163485645 ('DLO', 'ASK') 1 4880 0
[CANCELLED] 1712598524163485644 ('DLO', 'BID')
[CANCELLED] 1712598524163485647 ('MKU', 'ASK')
[CANCELLED] 1712598524163485650 ('BRV', 'BID')
1712598524163485652 ('EPT', 'BID') 1 4609 5
1712598524163485658 ('IGM', 'BID') 1 5935 26
1712598524163485661 ('BRV', 'ASK') 1 4388 -13
1712598524163485654 ('DLO', 'BID') 5 4878 0
1712598524163485656 ('MKU', 'BID') 1 4622 0
[CANCELLED] 1712598524163485653 ('EPT', 'ASK')
[CANCELLED] 1712598524163485655 ('DLO', 'ASK')
[CANCELLED] 1712598524163485657 ('MKU', 'ASK')
[CANCELLED] 1712598524163485659 ('IGM', 'ASK')
[CANCELLED] 1712598524163485660 ('BRV', 'BID')
1712598524163485664 ('DLO', 'BID') 1 4849 7
1712598524163485667 ('MKU', 'ASK') 3 4618 -9
1712598524163485669 ('IGM', 'ASK') 2 5909 -21
1712598524163485671 ('BRV', 'ASK') 1 4433 -34
1712598524163485662 ('EPT', 'BID') 1 4588 0
[CANCELLED] 1712598524163485663 ('EPT', 'ASK')
[CANCELLED] 1712598524163485665 ('DLO', 'ASK')
[CANCELLED] 1712598524163485666 ('MKU', 'BID')
[CANCELLED] 1712598524163485668 ('IGM', 'BID')
[CANCELLED] 1712598524163485670 ('BRV', 'BID')
1712598524163485679 ('IGM', 'ASK') 1 5958 -10
1712598524163485681 ('BRV', 'ASK') 1 4525 -13
1712598524163485672 ('EPT', 'BID') 1 4582 0
1712598524163485678 ('IGM', 'BID') 2 5944 0
1712598524163485676 ('MKU', 'BID') 2 4630 0
1712598524163485674 ('DLO', 'BID') 1 4836 0
[CANCELLED] 1712598524163485673 ('EPT', 'ASK')
[CANCELLED] 1712598524163485675 ('DLO', 'ASK')
[CANCELLED] 1712598524163485677 ('MKU', 'ASK')
[CANCELLED] 1712598524163485680 ('BRV', 'BID')
1712598524163485682 ('EPT', 'BID') 1 4555 4
1712598524163485688 ('IGM', 'BID') 1 5934 18
1712598524163485690 ('BRV', 'BID') 6 4547 0
1712598524163485687 ('MKU', 'ASK') 2 4628 0
1712598524163485685 ('DLO', 'ASK') 5 4837 0
1712598524163485683 ('EPT', 'ASK') 4 4563 0
[CANCELLED] 1712598524163485684 ('DLO', 'BID')
[CANCELLED] 1712598524163485686 ('MKU', 'BID')
[CANCELLED] 1712598524163485689 ('IGM', 'ASK')
[CANCELLED] 1712598524163485691 ('BRV', 'ASK')
1712598524163485693 ('EPT', 'ASK') 5 4580 -14
1712598524163485694 ('DLO', 'BID') 3 4841 2
1712598524163485698 ('IGM', 'BID') 1 5830 2
1712598524163485701 ('BRV', 'ASK') 2 4510 -1
1712598524163485697 ('MKU', 'ASK') 1 4641 0
[CANCELLED] 1712598524163485692 ('EPT', 'BID')
[CANCELLED] 1712598524163485695 ('DLO', 'ASK')
[CANCELLED] 1712598524163485696 ('MKU', 'BID')
[CANCELLED] 1712598524163485699 ('IGM', 'ASK')
[CANCELLED] 1712598524163485700 ('BRV', 'BID')
1712598524163485702 ('EPT', 'BID') 2 4594 7
1712598524163485707 ('MKU', 'ASK') 1 4654 -3
1712598524163485708 ('IGM', 'BID') 1 5779 24
1712598524163485711 ('BRV', 'ASK') 1 4532 -3
[CANCELLED] 1712598524163485703 ('EPT', 'ASK')
[CANCELLED] 1712598524163485704 ('DLO', 'BID')
[CANCELLED] 1712598524163485705 ('DLO', 'ASK')
[CANCELLED] 1712598524163485706 ('MKU', 'BID')
[CANCELLED] 1712598524163485709 ('IGM', 'ASK')
[CANCELLED] 1712598524163485710 ('BRV', 'BID')
1712598524163485712 ('EPT', 'BID') 1 4562 7
1712598524163485717 ('MKU', 'ASK') 1 4692 -2
1712598524163485719 ('IGM', 'ASK') 4 5774 -2
1712598524163485721 ('BRV', 'ASK') 1 4532 0
1712598524163485716 ('MKU', 'BID') 4 4686 0
1712598524163485714 ('DLO', 'BID') 2 4830 0
[CANCELLED] 1712598524163485713 ('EPT', 'ASK')
[CANCELLED] 1712598524163485715 ('DLO', 'ASK')
[CANCELLED] 1712598524163485718 ('IGM', 'BID')
[CANCELLED] 1712598524163485720 ('BRV', 'BID')
1712598524163485724 ('DLO', 'BID') 1 4827 2
1712598524163485727 ('MKU', 'ASK') 1 4672 0
1712598524163485729 ('IGM', 'ASK') 1 5817 -6
1712598524163485730 ('BRV', 'BID') 4 4560 4
1712598524163485723 ('EPT', 'ASK') 3 4546 0
1712598524163485728 ('IGM', 'BID') 2 5807 0
[CANCELLED] 1712598524163485722 ('EPT', 'BID')
[CANCELLED] 1712598524163485725 ('DLO', 'ASK')
[CANCELLED] 1712598524163485726 ('MKU', 'BID')
[CANCELLED] 1712598524163485731 ('BRV', 'ASK')
1712598524163485733 ('EPT', 'ASK') 1 4563 -7
1712598524163485734 ('DLO', 'BID') 1 4812 1
1712598524163485737 ('MKU', 'ASK') 1 4701 -5
1712598524163485738 ('IGM', 'BID') 1 5803 10
1712598524163485740 ('BRV', 'BID') 1 4530 6
1712598524163485741 ('BRV', 'ASK') 2 4538 0
[CANCELLED] 1712598524163485732 ('EPT', 'BID')
[CANCELLED] 1712598524163485735 ('DLO', 'ASK')
[CANCELLED] 1712598524163485736 ('MKU', 'BID')
[CANCELLED] 1712598524163485739 ('IGM', 'ASK')
1712598524163485742 ('SCP', 'ASK') 24 4958 -10
1712598524163485743 ('EPT', 'BID') 3 4557 2
1712598524163485750 ('IGM', 'ASK') 2 5803 -1
1712598524163485752 ('BRV', 'ASK') 1 4561 -12
1712598524163485745 ('DLO', 'BID') 1 4813 0
1712598524163485748 ('MKU', 'ASK') 1 4711 0
[CANCELLED] 1712598524163485744 ('EPT', 'ASK')
[CANCELLED] 1712598524163485746 ('DLO', 'ASK')
[CANCELLED] 1712598524163485747 ('MKU', 'BID')
[CANCELLED] 1712598524163485749 ('IGM', 'BID')
[CANCELLED] 1712598524163485751 ('BRV', 'BID')
1712598524163485753 ('EPT', 'BID') 1 4517 8
1712598524163485755 ('DLO', 'BID') 1 4804 0
1712598524163485759 ('IGM', 'BID') 2 5820 6
1712598524163485762 ('BRV', 'ASK') 1 4633 -9
1712598524163485758 ('MKU', 'ASK') 1 4717 0
[CANCELLED] 1712598524163485754 ('EPT', 'ASK')
[CANCELLED] 1712598524163485756 ('DLO', 'ASK')
[CANCELLED] 1712598524163485757 ('MKU', 'BID')
[CANCELLED] 1712598524163485760 ('IGM', 'ASK')
[CANCELLED] 1712598524163485761 ('BRV', 'BID')
1712598524163485763 ('SCP', 'ASK') 24 4998 -13
1712598524163485764 ('SCP', 'ASK') 6 4998 -14
1712598524163485764 ('SCP', 'ASK') 26 4997 -13
1712598524163485765 ('SCP', 'ASK') 14 4997 -14
1712598524163485765 ('SCP', 'ASK') 26 4996 -13
1712598524163485766 ('SCP', 'ASK') 4 4996 -14
1712598524163485767 ('EPT', 'BID') 1 4477 14
1712598524163485776 ('BRV', 'ASK') 1 4698 -37
1712598524163485772 ('MKU', 'ASK') 1 4718 0
1712598524163485773 ('IGM', 'BID') 1 5801 0
1712598524163485771 ('MKU', 'BID') 5 4714 0
[CANCELLED] 1712598524163485768 ('EPT', 'ASK')
[CANCELLED] 1712598524163485769 ('DLO', 'BID')
[CANCELLED] 1712598524163485770 ('DLO', 'ASK')
[CANCELLED] 1712598524163485774 ('IGM', 'ASK')
[CANCELLED] 1712598524163485775 ('BRV', 'BID')
1712598524163485785 ('MKU', 'BID') 1 4698 9
1712598524163485780 ('SCP', 'ASK') 4 4994 0
1712598524163485787 ('IGM', 'BID') 1 5785 5
1712598524163485789 ('BRV', 'BID') 4 4698 10
1712598524163485779 ('SCP', 'ASK') 30 4995 0
1712598524163485779 ('SCP', 'ASK') 10 4995 0
1712598524163485782 ('EPT', 'ASK') 4 4455 0
1712598524163485778 ('SCP', 'ASK') 30 4996 0
1712598524163485778 ('SCP', 'ASK') 2 4996 0
1712598524163485777 ('SCP', 'ASK') 24 4997 0
1712598524163485784 ('DLO', 'ASK') 9 4797 0
1712598524163485790 ('BRV', 'ASK') 1 4712 0
[CANCELLED] 1712598524163485781 ('EPT', 'BID')
[CANCELLED] 1712598524163485783 ('DLO', 'BID')
[CANCELLED] 1712598524163485786 ('MKU', 'ASK')
[CANCELLED] 1712598524163485788 ('IGM', 'ASK')
[REJECTED] 1712598524163485791 ('SCP', 'ASK')
[REJECTED] 1712598524163485792 ('SCP', 'ASK')
[REJECTED] 1712598524163485793 ('SCP', 'ASK')
[REJECTED] 1712598524163485794 ('SCP', 'ASK')
[REJECTED] 1712598524163485795 ('SCP', 'ASK')
1712598524163485797 ('EPT', 'ASK') 1 4481 -5
1712598524163485800 ('MKU', 'BID') 1 4681 6
1712598524163485803 ('IGM', 'ASK') 4 5787 -17
1712598524163485804 ('BRV', 'BID') 1 4692 30
1712598524163485798 ('DLO', 'BID') 3 4802 0
1712598524163485799 ('DLO', 'ASK') 1 4806 0
[CANCELLED] 1712598524163485796 ('EPT', 'BID')
[CANCELLED] 1712598524163485801 ('MKU', 'ASK')
[CANCELLED] 1712598524163485802 ('IGM', 'BID')
[CANCELLED] 1712598524163485805 ('BRV', 'ASK')
[REJECTED] 1712598524163485806 ('SCP', 'ASK')
[REJECTED] 1712598524163485807 ('SCP', 'ASK')
[REJECTED] 1712598524163485808 ('SCP', 'ASK')
[REJECTED] 1712598524163485809 ('SCP', 'ASK')
[REJECTED] 1712598524163485810 ('SCP', 'ASK')
1712598524163485814 ('DLO', 'ASK') 1 4813 -4
1712598524163485818 ('IGM', 'ASK') 1 5826 -6
1712598524163485815 ('MKU', 'BID') 1 4657 0
1712598524163485819 ('BRV', 'BID') 1 4623 0
1712598524163485811 ('EPT', 'BID') 3 4492 0
[CANCELLED] 1712598524163485812 ('EPT', 'ASK')
[CANCELLED] 1712598524163485813 ('DLO', 'BID')
[CANCELLED] 1712598524163485816 ('MKU', 'ASK')
[CANCELLED] 1712598524163485817 ('IGM', 'BID')
[CANCELLED] 1712598524163485820 ('BRV', 'ASK')
[REJECTED] 1712598524163485821 ('SCP', 'ASK')
[REJECTED] 1712598524163485822 ('SCP', 'ASK')
[REJECTED] 1712598524163485823 ('SCP', 'ASK')
[REJECTED] 1712598524163485824 ('SCP', 'ASK')
[REJECTED] 1712598524163485825 ('SCP', 'ASK')
1712598524163485826 ('EPT', 'BID') 1 4463 9
1712598524163485830 ('MKU', 'BID') 1 4638 2
1712598524163485833 ('IGM', 'ASK') 1 5969 -36
1712598524163485834 ('BRV', 'BID') 1 4587 8
1712598524163485835 ('BRV', 'ASK') 3 4599 0
1712598524163485828 ('DLO', 'BID') 2 4811 0
[CANCELLED] 1712598524163485827 ('EPT', 'ASK')
[CANCELLED] 1712598524163485829 ('DLO', 'ASK')
[CANCELLED] 1712598524163485831 ('MKU', 'ASK')
[CANCELLED] 1712598524163485832 ('IGM', 'BID')
[REJECTED] 1712598524163485836 ('SCP', 'ASK')
[REJECTED] 1712598524163485837 ('SCP', 'ASK')
[REJECTED] 1712598524163485838 ('SCP', 'ASK')
[REJECTED] 1712598524163485839 ('SCP', 'ASK')
[REJECTED] 1712598524163485840 ('SCP', 'ASK')
1712598524163485843 ('DLO', 'BID') 3 4801 10
1712598524163485846 ('MKU', 'ASK') 5 4642 -3
1712598524163485847 ('IGM', 'BID') 4 5952 32
1712598524163485850 ('BRV', 'ASK') 1 4640 -28
1712598524163485841 ('EPT', 'BID') 1 4416 0
1712598524163485842 ('EPT', 'ASK') 3 4420 0
[CANCELLED] 1712598524163485844 ('DLO', 'ASK')
[CANCELLED] 1712598524163485845 ('MKU', 'BID')
[CANCELLED] 1712598524163485848 ('IGM', 'ASK')
[CANCELLED] 1712598524163485849 ('BRV', 'BID')
[REJECTED] 1712598524163485851 ('SCP', 'ASK')
[REJECTED] 1712598524163485852 ('SCP', 'ASK')
[REJECTED] 1712598524163485853 ('SCP', 'ASK')
[REJECTED] 1712598524163485854 ('SCP', 'ASK')
[REJECTED] 1712598524163485855 ('SCP', 'ASK')
1712598524163485857 ('EPT', 'ASK') 1 4431 -1
1712598524163485859 ('DLO', 'ASK') 3 4800 -5
1712598524163485862 ('IGM', 'BID') 1 5875 18
1712598524163485860 ('MKU', 'BID') 2 4652 0
1712598524163485865 ('BRV', 'ASK') 1 4695 0
[CANCELLED] 1712598524163485856 ('EPT', 'BID')
[CANCELLED] 1712598524163485858 ('DLO', 'BID')
[CANCELLED] 1712598524163485861 ('MKU', 'ASK')
[CANCELLED] 1712598524163485863 ('IGM', 'ASK')
[CANCELLED] 1712598524163485864 ('BRV', 'BID')
[REJECTED] 1712598524163485866 ('SCP', 'ASK')
[REJECTED] 1712598524163485867 ('SCP', 'ASK')
[REJECTED] 1712598524163485868 ('SCP', 'ASK')
[REJECTED] 1712598524163485869 ('SCP', 'ASK')
[REJECTED] 1712598524163485870 ('SCP', 'ASK')
1712598524163485872 ('EPT', 'ASK') 1 4483 -15
1712598524163485874 ('DLO', 'ASK') 1 4829 -5
1712598524163485875 ('MKU', 'BID') 1 4630 5
1712598524163485877 ('IGM', 'BID') 1 5846 3
1712598524163485880 ('BRV', 'ASK') 1 4698 0
[CANCELLED] 1712598524163485871 ('EPT', 'BID')
[CANCELLED] 1712598524163485873 ('DLO', 'BID')
[CANCELLED] 1712598524163485876 ('MKU', 'ASK')
[CANCELLED] 1712598524163485878 ('IGM', 'ASK')
[CANCELLED] 1712598524163485879 ('BRV', 'BID')
[REJECTED] 1712598524163485881 ('SCP', 'ASK')
[REJECTED] 1712598524163485882 ('SCP', 'ASK')
[REJECTED] 1712598524163485883 ('SCP', 'ASK')
1712598524163485889 ('MKU', 'ASK') 3 4611 -4
1712598524163485884 ('EPT', 'BID') 3 4503 0
1712598524163485890 ('IGM', 'BID') 1 5834 8
1712598524163485893 ('BRV', 'ASK') 1 4742 -6
1712598524163485887 ('DLO', 'ASK') 1 4869 0
[CANCELLED] 1712598524163485885 ('EPT', 'ASK')
[CANCELLED] 1712598524163485886 ('DLO', 'BID')
[CANCELLED] 1712598524163485888 ('MKU', 'BID')
[CANCELLED] 1712598524163485891 ('IGM', 'ASK')
[CANCELLED] 1712598524163485892 ('BRV', 'BID')
1712598524163485898 ('MKU', 'BID') 2 4605 12
1712598524163485903 ('BRV', 'ASK') 1 4766 -5
1712598524163485901 ('IGM', 'ASK') 5 5815 0
1712598524163485894 ('EPT', 'BID') 1 4489 0
[CANCELLED] 1712598524163485895 ('EPT', 'ASK')
[CANCELLED] 1712598524163485896 ('DLO', 'BID')
[CANCELLED] 1712598524163485897 ('DLO', 'ASK')
[CANCELLED] 1712598524163485899 ('MKU', 'ASK')
[CANCELLED] 1712598524163485900 ('IGM', 'BID')
[CANCELLED] 1712598524163485902 ('BRV', 'BID')
1712598524163485904 ('EPT', 'BID') 1 4475 8
1712598524163485909 ('MKU', 'ASK') 2 4613 -7
1712598524163485911 ('IGM', 'ASK') 1 5826 0
1712598524163485913 ('BRV', 'ASK') 1 4871 -42
1712598524163485910 ('IGM', 'BID') 2 5822 0
1712598524163485906 ('DLO', 'BID') 5 4876 0
[CANCELLED] 1712598524163485905 ('EPT', 'ASK')
[CANCELLED] 1712598524163485907 ('DLO', 'ASK')
[CANCELLED] 1712598524163485908 ('MKU', 'BID')
[CANCELLED] 1712598524163485912 ('BRV', 'BID')
1712598524163485914 ('EPT', 'BID') 1 4445 10
1712598524163485918 ('MKU', 'BID') 2 4616 1
1712598524163485920 ('IGM', 'BID') 1 5807 11
1712598524163485917 ('DLO', 'ASK') 3 4874 0
1712598524163485923 ('BRV', 'ASK') 1 4831 0
[CANCELLED] 1712598524163485915 ('EPT', 'ASK')
[CANCELLED] 1712598524163485916 ('DLO', 'BID')
[CANCELLED] 1712598524163485919 ('MKU', 'ASK')
[CANCELLED] 1712598524163485921 ('IGM', 'ASK')
[CANCELLED] 1712598524163485922 ('BRV', 'BID')
[CANCELLED] 1712598524163485924 ('EPT', 'BID')
[CANCELLED] 1712598524163485925 ('EPT', 'ASK')
[CANCELLED] 1712598524163485926 ('DLO', 'BID')
[CANCELLED] 1712598524163485927 ('DLO', 'ASK')
[CANCELLED] 1712598524163485928 ('MKU', 'BID')
[CANCELLED] 1712598524163485929 ('MKU', 'ASK')
[CANCELLED] 1712598524163485930 ('IGM', 'BID')
[CANCELLED] 1712598524163485931 ('IGM', 'ASK')
[CANCELLED] 1712598524163485932 ('BRV', 'BID')
[CANCELLED] 1712598524163485933 ('BRV', 'ASK')
[CANCELLED] 1712598524163485934 ('EPT', 'BID')
[CANCELLED] 1712598524163485935 ('EPT', 'ASK')
[CANCELLED] 1712598524163485936 ('DLO', 'BID')
[CANCELLED] 1712598524163485937 ('DLO', 'ASK')
[CANCELLED] 1712598524163485938 ('MKU', 'BID')
[CANCELLED] 1712598524163485939 ('MKU', 'ASK')
[CANCELLED] 1712598524163485940 ('IGM', 'BID')
[CANCELLED] 1712598524163485941 ('IGM', 'ASK')
[CANCELLED] 1712598524163485942 ('BRV', 'BID')
[CANCELLED] 1712598524163485943 ('BRV', 'ASK')
[CANCELLED] 1712598524163485944 ('EPT', 'BID')
[CANCELLED] 1712598524163485945 ('EPT', 'ASK')
[CANCELLED] 1712598524163485946 ('DLO', 'BID')
[CANCELLED] 1712598524163485947 ('DLO', 'ASK')
[CANCELLED] 1712598524163485948 ('MKU', 'BID')
[CANCELLED] 1712598524163485949 ('MKU', 'ASK')
[CANCELLED] 1712598524163485950 ('IGM', 'BID')
[CANCELLED] 1712598524163485951 ('IGM', 'ASK')
[CANCELLED] 1712598524163485952 ('BRV', 'BID')
[CANCELLED] 1712598524163485953 ('BRV', 'ASK')
[CANCELLED] 1712598524163485954 ('EPT', 'BID')
[CANCELLED] 1712598524163485955 ('EPT', 'ASK')
[CANCELLED] 1712598524163485956 ('DLO', 'BID')
[CANCELLED] 1712598524163485957 ('DLO', 'ASK')
[CANCELLED] 1712598524163485958 ('MKU', 'BID')
[CANCELLED] 1712598524163485959 ('MKU', 'ASK')
[CANCELLED] 1712598524163485960 ('IGM', 'BID')
[CANCELLED] 1712598524163485961 ('IGM', 'ASK')
[CANCELLED] 1712598524163485962 ('BRV', 'BID')
[CANCELLED] 1712598524163485963 ('BRV', 'ASK')
[CANCELLED] 1712598524163485964 ('EPT', 'BID')
[CANCELLED] 1712598524163485965 ('EPT', 'ASK')
[CANCELLED] 1712598524163485966 ('DLO', 'BID')
[CANCELLED] 1712598524163485967 ('DLO', 'ASK')
[CANCELLED] 1712598524163485968 ('MKU', 'BID')
[CANCELLED] 1712598524163485969 ('MKU', 'ASK')
[CANCELLED] 1712598524163485970 ('IGM', 'BID')
[CANCELLED] 1712598524163485971 ('IGM', 'ASK')
[CANCELLED] 1712598524163485972 ('BRV', 'BID')
[CANCELLED] 1712598524163485973 ('BRV', 'ASK')
[CANCELLED] 1712598524163485974 ('EPT', 'BID')
[CANCELLED] 1712598524163485975 ('EPT', 'ASK')
[CANCELLED] 1712598524163485976 ('DLO', 'BID')
[CANCELLED] 1712598524163485977 ('DLO', 'ASK')
[CANCELLED] 1712598524163485978 ('MKU', 'BID')
[CANCELLED] 1712598524163485979 ('MKU', 'ASK')
[CANCELLED] 1712598524163485980 ('IGM', 'BID')
[CANCELLED] 1712598524163485981 ('IGM', 'ASK')
[CANCELLED] 1712598524163485982 ('BRV', 'BID')
[CANCELLED] 1712598524163485983 ('BRV', 'ASK')
1712598789250017793 ('EPT', 'ASK') 1 4729 -228
1712598789250017795 ('DLO', 'ASK') 1 4933 -432
1712598789250017797 ('MKU', 'ASK') 1 4947 -446
1712598789250017799 ('IGM', 'ASK') 1 5605 -1104
1712598789250017801 ('BRV', 'ASK') 1 5254 -753
1712598789250017803 ('EPT', 'ASK') 10 4729 -208
1712598789250017805 ('EPT', 'ASK') 10 4729 -188
1712598789250017807 ('EPT', 'ASK') 9 4729 -168
1712598789250017807 ('EPT', 'ASK') 1 4728 -167
1712598789250017809 ('DLO', 'ASK') 10 4933 -412
1712598789250017811 ('DLO', 'ASK') 10 4933 -392
1712598789250017813 ('DLO', 'ASK') 9 4933 -372
1712598789250017813 ('DLO', 'ASK') 1 4932 -371
1712598789250017815 ('MKU', 'ASK') 10 4947 -426
1712598789250017817 ('MKU', 'ASK') 10 4947 -406
1712598789250017819 ('MKU', 'ASK') 9 4947 -386
1712598789250017819 ('MKU', 'ASK') 1 4946 -385
1712598789250017821 ('IGM', 'ASK') 10 5605 -1084
1712598789250017823 ('IGM', 'ASK') 10 5605 -1064
1712598789250017825 ('IGM', 'ASK') 9 5605 -1044
1712598789250017825 ('IGM', 'ASK') 1 5604 -1043
1712598789250017827 ('BRV', 'ASK') 10 5254 -733
1712598789250017829 ('BRV', 'ASK') 10 5254 -713
1712598789250017831 ('BRV', 'ASK') 10 5254 -693
[CANCELLED] 1712598789250017792 ('EPT', 'BID')
[CANCELLED] 1712598789250017794 ('DLO', 'BID')
[CANCELLED] 1712598789250017796 ('MKU', 'BID')
[CANCELLED] 1712598789250017798 ('IGM', 'BID')
[CANCELLED] 1712598789250017800 ('BRV', 'BID')
[CANCELLED] 1712598789250017802 ('EPT', 'BID')
[CANCELLED] 1712598789250017804 ('EPT', 'BID')
[CANCELLED] 1712598789250017806 ('EPT', 'BID')
[CANCELLED] 1712598789250017808 ('DLO', 'BID')
[CANCELLED] 1712598789250017810 ('DLO', 'BID')
[CANCELLED] 1712598789250017812 ('DLO', 'BID')
[CANCELLED] 1712598789250017814 ('MKU', 'BID')
[CANCELLED] 1712598789250017816 ('MKU', 'BID')
[CANCELLED] 1712598789250017818 ('MKU', 'BID')
[CANCELLED] 1712598789250017820 ('IGM', 'BID')
[CANCELLED] 1712598789250017822 ('IGM', 'BID')
[CANCELLED] 1712598789250017824 ('IGM', 'BID')
[CANCELLED] 1712598789250017826 ('BRV', 'BID')
[CANCELLED] 1712598789250017828 ('BRV', 'BID')
[CANCELLED] 1712598789250017830 ('BRV', 'BID')
1712598789250017833 ('EPT', 'ASK') 21 4743 -9
1712598789250017835 ('DLO', 'ASK') 27 4942 -4
1712598789250017836 ('MKU', 'BID') 30 4947 1
1712598789250017836 ('MKU', 'BID') 2 4948 0
1712598789250017838 ('IGM', 'BID') 30 5590 16
1712598789250017838 ('IGM', 'BID') 2 5591 15
1712598789250017840 ('BRV', 'BID') 32 5229 26
