1712717056918247169 ('DLO', <Side.BUY: 1>) 1 4608 5
[CANCELLED] 1712717056918247555 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247556 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247557 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247558 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247544 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247559 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247561 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247562 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247563 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247564 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247565 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247567 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247569 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247546 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247571 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247573 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247575 ('BRV', <Side.BUY: 1>)
1712717056918247601 ('IGM', <Side.SELL: 2>) 2 5067 -14
1712717056918247607 ('BRV', <Side.SELL: 2>) 2 4302 0
1712717056918247603 ('IGM', <Side.SELL: 2>) 2 5073 0
1712717056918247609 ('BRV', <Side.SELL: 2>) 2 4322 0
1712717056918247589 ('DLO', <Side.SELL: 2>) 2 4616 0
1712717056918247595 ('MKU', <Side.SELL: 2>) 2 4637 0
[CANCELLED] 1712717056918247577 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247582 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247583 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247584 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247585 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247586 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247587 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247578 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247588 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247590 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247591 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247592 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247593 ('DLO', <Side.SELL: 2>)
1712717056918247613 ('DLO', <Side.BUY: 1>) 1 4607 6
[CANCELLED] 1712717056918247579 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247594 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247596 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247597 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247598 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247599 ('MKU', <Side.SELL: 2>)
1712717056918247614 ('MKU', <Side.BUY: 1>) 1 4622 22
[CANCELLED] 1712717056918247580 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247600 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247602 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247604 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247605 ('IGM', <Side.SELL: 2>)
1712717056918247615 ('IGM', <Side.BUY: 1>) 1 5053 19
[CANCELLED] 1712717056918247581 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247606 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247608 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247610 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247611 ('BRV', <Side.SELL: 2>)
1712717056918247616 ('BRV', <Side.BUY: 1>) 1 4296 32
1712717056918247629 ('MKU', <Side.BUY: 1>) 2 4622 2
1712717056918247641 ('BRV', <Side.BUY: 1>) 2 4296 12
1712717056918247643 ('BRV', <Side.BUY: 1>) 2 4288 0
1712717056918247645 ('BRV', <Side.BUY: 1>) 2 4268 0
1712717056918247618 ('EPT', <Side.SELL: 2>) 2 5139 0
1712717056918247635 ('IGM', <Side.BUY: 1>) 2 5052 0
1712717056918247637 ('IGM', <Side.BUY: 1>) 2 5032 0
1712717056918247639 ('IGM', <Side.BUY: 1>) 2 5012 0
1712717056918247620 ('EPT', <Side.SELL: 2>) 2 5159 0
1712717056918247623 ('DLO', <Side.BUY: 1>) 2 4593 0
1712717056918247631 ('MKU', <Side.BUY: 1>) 2 4604 0
1712717056918247622 ('EPT', <Side.SELL: 2>) 2 5179 0
[CANCELLED] 1712717056918247612 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247617 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247619 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247621 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247624 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247625 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247626 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247627 ('DLO', <Side.BUY: 1>)
1712717056918247647 ('EPT', <Side.BUY: 1>) 1 5174 0
[CANCELLED] 1712717056918247628 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247630 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247632 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247633 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247634 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247636 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918247638 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918247640 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918247642 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918247644 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918247646 ('BRV', <Side.SELL: 2>)
1712717056918247650 ('IGM', <Side.BUY: 1>) 1 4966 0
[CANCELLED] 1712717056918247652 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247653 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247654 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247655 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247656 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247657 ('EPT', <Side.SELL: 2>)
1712717056918247682 ('EPT', <Side.BUY: 1>) 1 5183 4
[CANCELLED] 1712717056918247648 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247658 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247659 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247660 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247661 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247662 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247663 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247649 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247664 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247665 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247666 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247667 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247668 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247669 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247670 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247671 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918247672 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247673 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918247674 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247675 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918247651 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247676 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247677 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918247678 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247679 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918247680 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247681 ('BRV', <Side.SELL: 2>)
1712717056918247706 ('IGM', <Side.SELL: 2>) 2 4985 0
1712717056918247712 ('BRV', <Side.SELL: 2>) 2 4249 0
1712717056918247708 ('IGM', <Side.SELL: 2>) 2 5005 0
1712717056918247710 ('IGM', <Side.SELL: 2>) 2 5025 0
[CANCELLED] 1712717056918247687 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247688 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247689 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247690 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247691 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247692 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247683 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247693 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247694 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247695 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247696 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247697 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247698 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247684 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247699 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247700 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247701 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247702 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247703 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247704 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247685 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247705 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247707 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247709 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247686 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247711 ('BRV', <Side.BUY: 1>)
1712717056918247717 ('BRV', <Side.BUY: 1>) 1 4273 0
1712717056918247716 ('IGM', <Side.BUY: 1>) 1 5035 0
1712717056918247714 ('DLO', <Side.BUY: 1>) 1 4604 0
1712717056918247715 ('MKU', <Side.BUY: 1>) 1 4636 0
1712717056918247730 ('MKU', <Side.BUY: 1>) 2 4616 0
1712717056918247742 ('BRV', <Side.BUY: 1>) 2 4253 0
1712717056918247744 ('BRV', <Side.BUY: 1>) 2 4233 0
1712717056918247746 ('BRV', <Side.BUY: 1>) 2 4213 0
1712717056918247736 ('IGM', <Side.BUY: 1>) 2 5015 0
1712717056918247732 ('MKU', <Side.BUY: 1>) 2 4596 0
1712717056918247738 ('IGM', <Side.BUY: 1>) 2 4995 0
[CANCELLED] 1712717056918247713 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247718 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247719 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247720 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247721 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247722 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247723 ('EPT', <Side.SELL: 2>)
1712717056918247748 ('EPT', <Side.BUY: 1>) 1 5176 2
[CANCELLED] 1712717056918247724 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247725 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247726 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247727 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247728 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247729 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247731 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247733 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247734 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247735 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247737 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918247739 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918247740 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247741 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918247743 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918247745 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918247747 ('BRV', <Side.SELL: 2>)
1712717056918247772 ('IGM', <Side.SELL: 2>) 2 5005 -2
1712717056918247778 ('BRV', <Side.SELL: 2>) 2 4222 -2
1712717056918247780 ('BRV', <Side.SELL: 2>) 2 4240 0
1712717056918247782 ('BRV', <Side.SELL: 2>) 2 4260 0
[CANCELLED] 1712717056918247753 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247754 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247755 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247756 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247757 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247758 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247749 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247759 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247760 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247761 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247762 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247763 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247764 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247750 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247765 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247766 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247767 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247768 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247769 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247770 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247751 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247771 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247773 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247774 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918247775 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247776 ('IGM', <Side.SELL: 2>)
1712717056918247786 ('IGM', <Side.BUY: 1>) 1 5007 0
[CANCELLED] 1712717056918247752 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247777 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247779 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247781 ('BRV', <Side.BUY: 1>)
1712717056918247787 ('BRV', <Side.BUY: 1>) 1 4256 0
1712717056918247784 ('DLO', <Side.BUY: 1>) 1 4593 0
1712717056918247785 ('MKU', <Side.BUY: 1>) 1 4623 0
1712717056918247783 ('EPT', <Side.BUY: 1>) 1 5159 0
1712717056918247807 ('IGM', <Side.SELL: 2>) 2 5037 0
[CANCELLED] 1712717056918247788 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247789 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247790 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247791 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247792 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247793 ('EPT', <Side.SELL: 2>)
1712717056918247818 ('EPT', <Side.BUY: 1>) 1 5145 1
[CANCELLED] 1712717056918247794 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247795 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247796 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247797 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247798 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247799 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247800 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247801 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247802 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247803 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247804 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247805 ('MKU', <Side.SELL: 2>)
1712717056918247820 ('MKU', <Side.BUY: 1>) 1 4605 7
[CANCELLED] 1712717056918247806 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247808 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247809 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918247810 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247811 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918247812 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247813 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918247814 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247815 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918247816 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247817 ('BRV', <Side.SELL: 2>)
1712717056918247822 ('BRV', <Side.BUY: 1>) 1 4238 8
1712717056918247842 ('IGM', <Side.SELL: 2>) 2 5041 -2
1712717056918247847 ('BRV', <Side.BUY: 1>) 2 4226 0
1712717056918247819 ('DLO', <Side.BUY: 1>) 1 4574 0
1712717056918247835 ('MKU', <Side.BUY: 1>) 2 4592 0
1712717056918247849 ('BRV', <Side.BUY: 1>) 2 4206 0
1712717056918247837 ('MKU', <Side.BUY: 1>) 2 4572 0
1712717056918247829 ('DLO', <Side.BUY: 1>) 2 4554 0
1712717056918247821 ('IGM', <Side.BUY: 1>) 1 5007 0
[CANCELLED] 1712717056918247823 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247824 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247825 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247826 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247827 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247828 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247830 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247831 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247832 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247833 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247834 ('DLO', <Side.SELL: 2>)
1712717056918247852 ('DLO', <Side.BUY: 1>) 1 4538 9
[CANCELLED] 1712717056918247836 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247838 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247839 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247840 ('MKU', <Side.SELL: 2>)
1712717056918247853 ('MKU', <Side.BUY: 1>) 1 4554 5
[CANCELLED] 1712717056918247841 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247843 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247844 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918247845 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247846 ('IGM', <Side.SELL: 2>)
1712717056918247854 ('IGM', <Side.BUY: 1>) 1 5003 44
[CANCELLED] 1712717056918247848 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918247850 ('BRV', <Side.SELL: 2>)
1712717056918247855 ('BRV', <Side.BUY: 1>) 1 4145 29
1712717056918247874 ('IGM', <Side.BUY: 1>) 2 5003 24
1712717056918247876 ('IGM', <Side.BUY: 1>) 2 5003 4
1712717056918247880 ('BRV', <Side.BUY: 1>) 2 4147 7
1712717056918247878 ('IGM', <Side.BUY: 1>) 2 4987 0
1712717056918247857 ('EPT', <Side.SELL: 2>) 2 5166 0
[CANCELLED] 1712717056918247851 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247856 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247858 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247859 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247860 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247861 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247862 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247863 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247864 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247865 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247866 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247867 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247868 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247869 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247870 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247871 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247872 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247873 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247875 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918247877 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918247879 ('IGM', <Side.SELL: 2>)
1712717056918247889 ('IGM', <Side.BUY: 1>) 1 4933 0
[CANCELLED] 1712717056918247881 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918247882 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247883 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918247884 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247885 ('BRV', <Side.SELL: 2>)
1712717056918247886 ('EPT', <Side.BUY: 1>) 1 5181 0
1712717056918247888 ('MKU', <Side.BUY: 1>) 1 4567 0
1712717056918247887 ('DLO', <Side.BUY: 1>) 1 4532 0
[CANCELLED] 1712717056918247891 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247892 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247893 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247894 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247895 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247896 ('EPT', <Side.SELL: 2>)
1712717056918247921 ('EPT', <Side.BUY: 1>) 1 5178 0
[CANCELLED] 1712717056918247897 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247898 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247899 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247900 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247901 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247902 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247903 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247904 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247905 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247906 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247907 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247908 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247909 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247910 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918247911 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247912 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918247913 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247914 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918247890 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247915 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247916 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918247917 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247918 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918247919 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918247920 ('BRV', <Side.SELL: 2>)
1712717056918247951 ('BRV', <Side.SELL: 2>) 2 4174 0
1712717056918247945 ('IGM', <Side.SELL: 2>) 2 4960 0
1712717056918247926 ('EPT', <Side.BUY: 1>) 2 5158 0
1712717056918247947 ('IGM', <Side.SELL: 2>) 2 4980 0
1712717056918247939 ('MKU', <Side.SELL: 2>) 2 4597 0
[CANCELLED] 1712717056918247927 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247928 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247929 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247930 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918247931 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918247922 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247932 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247933 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247934 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247935 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918247936 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918247937 ('DLO', <Side.SELL: 2>)
1712717056918247954 ('DLO', <Side.BUY: 1>) 1 4518 12
[CANCELLED] 1712717056918247923 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247938 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247940 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247941 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918247942 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918247943 ('MKU', <Side.SELL: 2>)
1712717056918247955 ('MKU', <Side.BUY: 1>) 1 4574 23
[CANCELLED] 1712717056918247924 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247944 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247946 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247948 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918247949 ('IGM', <Side.SELL: 2>)
