1712599788112234497 ('EPT', 'ASK') 1 4736 -235
[CANCELLED] 1712600053121554483 ('IGM', 'ASK')
1712600053121554490 ('IGM', 'BID') 5 5597 13
1712600053121554492 ('BRV', 'BID') 30 5626 25
1712600053121554492 ('BRV', 'BID') 21 5627 24
1712600053121554486 ('DLO', 'BID') 11 4848 0
1712600053121554485 ('EPT', 'ASK') 14 4704 0
1712600053121554489 ('MKU', 'ASK') 30 4762 0
1712600053121554489 ('MKU', 'ASK') 10 4762 0
1712600053121554491 ('IGM', 'ASK') 16 5613 0
[CANCELLED] 1712600053121554484 ('EPT', 'BID')
[CANCELLED] 1712600053121554487 ('DLO', 'ASK')
[CANCELLED] 1712600053121554488 ('MKU', 'BID')
[CANCELLED] 1712600053121554493 ('EPT', 'BID')
[CANCELLED] 1712600053121554494 ('DLO', 'BID')
[CANCELLED] 1712600053121554495 ('DLO', 'ASK')
[CANCELLED] 1712600053121554496 ('DLO', 'BID')
[CANCELLED] 1712600053121554497 ('DLO', 'ASK')
[CANCELLED] 1712600053121554498 ('DLO', 'BID')
[CANCELLED] 1712600053121554499 ('DLO', 'ASK')
[CANCELLED] 1712600053121554500 ('IGM', 'BID')
[CANCELLED] 1712600053121554501 ('IGM', 'ASK')
1712600053121554503 ('EPT', 'ASK') 2 4718 -6
1712600053121554507 ('MKU', 'ASK') 2 4781 -9
1712600053121554509 ('IGM', 'ASK') 14 5655 -31
1712600053121554511 ('BRV', 'ASK') 9 5618 0
1712600053121554522 ('BRV', 'ASK') 10 5638 0
1712600053121554513 ('EPT', 'ASK') 4 4732 0
[CANCELLED] 1712600053121554502 ('EPT', 'BID')
[CANCELLED] 1712600053121554504 ('DLO', 'BID')
[CANCELLED] 1712600053121554505 ('DLO', 'ASK')
[CANCELLED] 1712600053121554506 ('MKU', 'BID')
[CANCELLED] 1712600053121554508 ('IGM', 'BID')
[CANCELLED] 1712600053121554510 ('BRV', 'BID')
[CANCELLED] 1712600053121554512 ('EPT', 'BID')
[CANCELLED] 1712600053121554514 ('MKU', 'BID')
[CANCELLED] 1712600053121554515 ('MKU', 'ASK')
[CANCELLED] 1712600053121554516 ('MKU', 'BID')
[CANCELLED] 1712600053121554517 ('MKU', 'ASK')
[CANCELLED] 1712600053121554518 ('MKU', 'BID')
[CANCELLED] 1712600053121554519 ('MKU', 'ASK')
[CANCELLED] 1712600053121554520 ('IGM', 'BID')
[CANCELLED] 1712600053121554521 ('BRV', 'BID')
1712600053121554524 ('DLO', 'BID') 30 4838 6
1712600053121554524 ('DLO', 'BID') 8 4839 5
1712600053121554530 ('BRV', 'ASK') 7 5696 -36
1712600053121554523 ('EPT', 'BID') 47 4739 0
1712600053121554527 ('IGM', 'BID') 26 5663 0
1712600053121554533 ('IGM', 'BID') 10 5643 0
[CANCELLED] 1712600053121554525 ('DLO', 'ASK')
[CANCELLED] 1712600053121554526 ('MKU', 'BID')
[CANCELLED] 1712600053121554528 ('IGM', 'ASK')
[CANCELLED] 1712600053121554529 ('BRV', 'BID')
[CANCELLED] 1712600053121554531 ('DLO', 'BID')
[CANCELLED] 1712600053121554532 ('DLO', 'ASK')
[CANCELLED] 1712600053121554534 ('IGM', 'ASK')
[CANCELLED] 1712600053121554535 ('BRV', 'BID')
1712600053121554538 ('DLO', 'BID') 18 4818 11
1712600053121554541 ('MKU', 'ASK') 2 4803 0
1712600053121554542 ('IGM', 'BID') 6 5552 111
1712600053121554544 ('BRV', 'BID') 30 5632 69
1712600053121554544 ('BRV', 'BID') 10 5633 68
1712600053121554536 ('EPT', 'BID') 7 4738 0
1712600053121554555 ('IGM', 'BID') 10 5557 86
[REJECTED] 1712600053121554557 ('BRV', 'BID')
1712600053121554540 ('MKU', 'BID') 24 4799 0
1712600053121554549 ('MKU', 'BID') 10 4779 0
[CANCELLED] 1712600053121554537 ('EPT', 'ASK')
[CANCELLED] 1712600053121554539 ('DLO', 'ASK')
[CANCELLED] 1712600053121554543 ('IGM', 'ASK')
[CANCELLED] 1712600053121554545 ('BRV', 'ASK')
[CANCELLED] 1712600053121554546 ('EPT', 'BID')
[CANCELLED] 1712600053121554547 ('EPT', 'ASK')
[CANCELLED] 1712600053121554548 ('EPT', 'BID')
[CANCELLED] 1712600053121554550 ('MKU', 'ASK')
[CANCELLED] 1712600053121554551 ('MKU', 'BID')
[CANCELLED] 1712600053121554552 ('MKU', 'ASK')
[CANCELLED] 1712600053121554553 ('MKU', 'BID')
[CANCELLED] 1712600053121554554 ('MKU', 'ASK')
[CANCELLED] 1712600053121554556 ('IGM', 'ASK')
1712600053121554562 ('MKU', 'BID') 25 4755 25
1712600053121554565 ('IGM', 'ASK') 35 5613 -30
1712600053121554569 ('MKU', 'BID') 5 4755 5
1712600053121554569 ('MKU', 'BID') 1 4756 4
1712600053121554571 ('IGM', 'ASK') 5 5613 -10
1712600053121554571 ('IGM', 'ASK') 5 5612 -9
1712600053121554560 ('DLO', 'BID') 5 4818 0
1712600053121554559 ('EPT', 'ASK') 24 4732 0
1712600053121554567 ('DLO', 'BID') 5 4798 0
[CANCELLED] 1712600053121554558 ('EPT', 'BID')
[CANCELLED] 1712600053121554561 ('DLO', 'ASK')
[CANCELLED] 1712600053121554563 ('MKU', 'ASK')
[CANCELLED] 1712600053121554564 ('IGM', 'BID')
[CANCELLED] 1712600053121554566 ('BRV', 'ASK')
[CANCELLED] 1712600053121554568 ('DLO', 'ASK')
[CANCELLED] 1712600053121554570 ('IGM', 'BID')
[CANCELLED] 1712600053121554572 ('BRV', 'ASK')
1712600053121554574 ('EPT', 'ASK') 5 4737 -7
[REJECTED] 1712600053121554575 ('DLO', 'BID')
1712600053121554580 ('IGM', 'ASK') 3 5681 -13
1712600053121554581 ('BRV', 'ASK') 30 5574 -25
1712600053121554581 ('BRV', 'ASK') 9 5573 -24
1712600053121554577 ('MKU', 'BID') 9 4734 0
1712600053121554589 ('IGM', 'ASK') 10 5688 0
1712600053121554585 ('MKU', 'BID') 10 4714 0
1712600053121554587 ('MKU', 'BID') 8 4694 0
1712600053121554576 ('DLO', 'ASK') 52 4800 0
[CANCELLED] 1712600053121554573 ('EPT', 'BID')
[CANCELLED] 1712600053121554578 ('MKU', 'ASK')
[CANCELLED] 1712600053121554579 ('IGM', 'BID')
[CANCELLED] 1712600053121554582 ('EPT', 'BID')
[CANCELLED] 1712600053121554583 ('EPT', 'ASK')
[CANCELLED] 1712600053121554584 ('EPT', 'BID')
[CANCELLED] 1712600053121554586 ('MKU', 'ASK')
[CANCELLED] 1712600053121554588 ('IGM', 'BID')
[CANCELLED] 1712600053121554590 ('IGM', 'BID')
1712600053121554591 ('EPT', 'BID') 30 4721 9
1712600053121554591 ('EPT', 'BID') 8 4722 8
1712600053121554593 ('DLO', 'ASK') 30 4807 -4
1712600053121554593 ('DLO', 'ASK') 13 4806 -3
[REJECTED] 1712600053121554594 ('MKU', 'BID')
1712600053121554597 ('IGM', 'ASK') 2 5726 -20
1712600053121554601 ('IGM', 'ASK') 6 5730 -4
1712600053121554598 ('BRV', 'BID') 7 5592 0
1712600053121554599 ('BRV', 'ASK') 7 5601 0
[CANCELLED] 1712600053121554592 ('DLO', 'BID')
[CANCELLED] 1712600053121554595 ('MKU', 'ASK')
[CANCELLED] 1712600053121554596 ('IGM', 'BID')
[CANCELLED] 1712600053121554600 ('IGM', 'BID')
[CANCELLED] 1712600053121554602 ('BRV', 'BID')
1712600053121554604 ('EPT', 'ASK') 8 4730 -7
1712600053121554606 ('DLO', 'ASK') 2 4820 0
[REJECTED] 1712600053121554607 ('MKU', 'BID')
1712600053121554609 ('IGM', 'BID') 30 5717 22
1712600053121554609 ('IGM', 'BID') 18 5718 21
1712600053121554611 ('BRV', 'ASK') 7 5600 -6
[REJECTED] 1712600053121554617 ('MKU', 'BID')
[REJECTED] 1712600053121554619 ('MKU', 'BID')
1712600053121554610 ('BRV', 'BID') 17 5591 0
[CANCELLED] 1712600053121554603 ('EPT', 'BID')
[CANCELLED] 1712600053121554605 ('DLO', 'BID')
[CANCELLED] 1712600053121554608 ('MKU', 'ASK')
[CANCELLED] 1712600053121554612 ('EPT', 'BID')
[CANCELLED] 1712600053121554613 ('EPT', 'ASK')
[CANCELLED] 1712600053121554614 ('EPT', 'BID')
[CANCELLED] 1712600053121554615 ('DLO', 'BID')
[CANCELLED] 1712600053121554616 ('DLO', 'ASK')
[CANCELLED] 1712600053121554618 ('MKU', 'ASK')
[CANCELLED] 1712600053121554620 ('MKU', 'ASK')
1712600053121554622 ('JAK', 'ASK') 30 4780 0
1712600053121554623 ('JAK', 'ASK') 40 4779 0
1712600053121554624 ('EPT', 'BID') 30 4724 16
1712600053121554624 ('EPT', 'BID') 2 4725 15
[REJECTED] 1712600053121554628 ('MKU', 'BID')
1712600053121554631 ('IGM', 'ASK') 6 5808 -29
1712600053121554632 ('BRV', 'BID') 8 5560 9
1712600053121554635 ('IGM', 'ASK') 10 5808 -9
1712600053121554622 ('JAK', 'ASK') 2 4780 0
1712600053121554627 ('DLO', 'ASK') 11 4824 0
1712600053121554637 ('IGM', 'ASK') 10 5819 0
1712600053121554638 ('BRV', 'BID') 10 5549 0
1712600053121554621 ('JAK', 'ASK') 24 4781 0
[CANCELLED] 1712600053121554625 ('EPT', 'ASK')
[CANCELLED] 1712600053121554626 ('DLO', 'BID')
[CANCELLED] 1712600053121554629 ('MKU', 'ASK')
[CANCELLED] 1712600053121554630 ('IGM', 'BID')
[CANCELLED] 1712600053121554633 ('BRV', 'ASK')
[CANCELLED] 1712600053121554634 ('IGM', 'BID')
[CANCELLED] 1712600053121554636 ('IGM', 'BID')
1712600053121554639 ('JAK', 'ASK') 24 4825 -33
1712600053121554640 ('JAK', 'ASK') 6 4825 -34
1712600053121554640 ('JAK', 'ASK') 26 4824 -33
1712600053121554641 ('JAK', 'ASK') 14 4824 -34
1712600053121554641 ('JAK', 'ASK') 26 4823 -33
1712600053121554642 ('JAK', 'ASK') 4 4823 -34
1712600053121554643 ('EPT', 'ASK') 28 4757 -29
[REJECTED] 1712600053121554645 ('MKU', 'BID')
1712600053121554646 ('MKU', 'ASK') 50 4658 -3
1712600053121554648 ('IGM', 'ASK') 3 5845 -9
1712600053121554649 ('BRV', 'BID') 9 5478 53
1712600053121554651 ('EPT', 'ASK') 2 4757 -9
1712600053121554651 ('EPT', 'ASK') 8 4756 -8
[REJECTED] 1712600053121554657 ('BRV', 'BID')
[CANCELLED] 1712600053121554644 ('DLO', 'BID')
[CANCELLED] 1712600053121554647 ('IGM', 'BID')
[CANCELLED] 1712600053121554650 ('BRV', 'ASK')
[CANCELLED] 1712600053121554652 ('DLO', 'BID')
[CANCELLED] 1712600053121554653 ('DLO', 'ASK')
[CANCELLED] 1712600053121554654 ('MKU', 'BID')
[CANCELLED] 1712600053121554655 ('IGM', 'BID')
[CANCELLED] 1712600053121554656 ('IGM', 'ASK')
1712600053121554668 ('MKU', 'BID') 10 4656 9
1712600053121554672 ('BRV', 'BID') 2 5438 2
[REJECTED] 1712600053121554676 ('BRV', 'BID')
1712600053121554663 ('JAK', 'ASK') 4 4825 0
1712600053121554662 ('JAK', 'ASK') 4 4826 0
1712600053121554661 ('JAK', 'ASK') 4 4827 0
1712600053121554667 ('DLO', 'ASK') 10 4849 0
1712600053121554673 ('BRV', 'ASK') 27 5449 0
1712600053121554665 ('EPT', 'ASK') 7 4768 0
1712600053121554660 ('JAK', 'ASK') 4 4828 0
1712600053121554659 ('JAK', 'ASK') 4 4829 0
1712600053121554658 ('JAK', 'ASK') 4 4830 0
1712600053121554670 ('IGM', 'BID') 30 5852 0
1712600053121554670 ('IGM', 'BID') 12 5852 0
1712600053121554671 ('IGM', 'ASK') 9 5855 0
1712600053121554675 ('EPT', 'ASK') 10 4788 0
1712600053121554669 ('MKU', 'ASK') 6 4669 0
[CANCELLED] 1712600053121554664 ('EPT', 'BID')
[CANCELLED] 1712600053121554666 ('DLO', 'BID')
[CANCELLED] 1712600053121554674 ('EPT', 'BID')
[REJECTED] 1712600053121554677 ('JAK', 'ASK')
[REJECTED] 1712600053121554678 ('JAK', 'ASK')
[REJECTED] 1712600053121554679 ('JAK', 'ASK')
[REJECTED] 1712600053121554680 ('JAK', 'ASK')
[REJECTED] 1712600053121554681 ('JAK', 'ASK')
1712600053121554682 ('EPT', 'BID') 22 4790 6
1712600053121554684 ('DLO', 'BID') 27 4867 0
1712600053121554685 ('MKU', 'BID') 7 4629 45
1712600053121554688 ('IGM', 'ASK') 6 5883 -52
1712600053121554690 ('BRV', 'ASK') 8 5536 -8
1712600053121554694 ('MKU', 'BID') 10 4629 25
1712600053121554696 ('IGM', 'ASK') 4 5883 -32
1712600053121554696 ('IGM', 'ASK') 6 5882 -31
1712600053121554698 ('IGM', 'ASK') 10 5882 -11
1712600053121554692 ('DLO', 'BID') 10 4847 0
[CANCELLED] 1712600053121554683 ('EPT', 'ASK')
[CANCELLED] 1712600053121554686 ('MKU', 'ASK')
[CANCELLED] 1712600053121554687 ('IGM', 'BID')
[CANCELLED] 1712600053121554689 ('BRV', 'BID')
[CANCELLED] 1712600053121554691 ('EPT', 'BID')
[CANCELLED] 1712600053121554693 ('DLO', 'ASK')
[CANCELLED] 1712600053121554695 ('IGM', 'BID')
[CANCELLED] 1712600053121554697 ('IGM', 'BID')
[CANCELLED] 1712600053121554699 ('BRV', 'BID')
[REJECTED] 1712600053121554700 ('JAK', 'ASK')
[REJECTED] 1712600053121554701 ('JAK', 'ASK')
[REJECTED] 1712600053121554702 ('JAK', 'ASK')
[REJECTED] 1712600053121554703 ('JAK', 'ASK')
[REJECTED] 1712600053121554704 ('JAK', 'ASK')
1712600053121554709 ('MKU', 'BID') 8 4591 6
1712600053121554713 ('BRV', 'BID') 25 5549 0
1712600053121554711 ('IGM', 'BID') 29 5928 0
1712600053121554716 ('MKU', 'BID') 10 4577 0
1712600053121554717 ('IGM', 'BID') 10 5908 0
1712600053121554706 ('EPT', 'ASK') 12 4788 0
1712600053121554714 ('BRV', 'ASK') 7 5553 0
1712600053121554719 ('IGM', 'BID') 10 5888 0
[CANCELLED] 1712600053121554705 ('EPT', 'BID')
[CANCELLED] 1712600053121554707 ('DLO', 'BID')
[CANCELLED] 1712600053121554708 ('DLO', 'ASK')
[CANCELLED] 1712600053121554710 ('MKU', 'ASK')
[CANCELLED] 1712600053121554712 ('IGM', 'ASK')
[CANCELLED] 1712600053121554715 ('EPT', 'BID')
[CANCELLED] 1712600053121554718 ('IGM', 'ASK')
[REJECTED] 1712600053121554720 ('JAK', 'ASK')
[REJECTED] 1712600053121554721 ('JAK', 'ASK')
[REJECTED] 1712600053121554722 ('JAK', 'ASK')
[REJECTED] 1712600053121554723 ('JAK', 'ASK')
[REJECTED] 1712600053121554724 ('JAK', 'ASK')
1712600053121554726 ('EPT', 'ASK') 6 4806 -9
1712600053121554729 ('MKU', 'BID') 4 4578 1
1712600053121554731 ('IGM', 'BID') 17 5862 29
1712600053121554734 ('BRV', 'ASK') 9 5601 -51
[REJECTED] 1712600053121554738 ('MKU', 'BID')
[REJECTED] 1712600053121554739 ('IGM', 'BID')
[REJECTED] 1712600053121554741 ('IGM', 'BID')
1712600053121554733 ('BRV', 'BID') 9 5546 0
