1712713890367047168 ('EPT', <Side.BUY: 1>) 1 4882 0
1712713890367047567 ('MKU', <Side.BUY: 1>) 2 4968 0
1712713890367047569 ('MKU', <Side.BUY: 1>) 2 4948 0
1712713890367047561 ('DLO', <Side.BUY: 1>) 2 4886 0
1712713890367047581 ('SCP', <Side.BUY: 1>) 40 4976 37
1712713890367047582 ('SCP', <Side.BUY: 1>) 40 4976 19
1712713890367047582 ('SCP', <Side.BUY: 1>) 34 4977 18
1712713890367047583 ('SCP', <Side.BUY: 1>) 6 4977 17
[CANCELLED] 1712713890367047548 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047553 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047555 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047557 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047558 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047560 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047562 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047563 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047564 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047566 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047568 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047570 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047572 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367047574 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367047576 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367047578 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367047580 ('BRV', <Side.SELL: 2>)
1712713890367047587 ('IGM', <Side.BUY: 1>) 1 5127 17
1712713890367047588 ('BRV', <Side.BUY: 1>) 1 4885 7
1712713890367047585 ('DLO', <Side.BUY: 1>) 1 4881 0
1712713890367047586 ('MKU', <Side.BUY: 1>) 1 4931 0
1712713890367047584 ('EPT', <Side.BUY: 1>) 1 4971 0
1712713890367047613 ('BRV', <Side.BUY: 1>) 2 4872 0
1712713890367047601 ('MKU', <Side.BUY: 1>) 2 4911 0
1712713890367047615 ('BRV', <Side.BUY: 1>) 2 4852 0
1712713890367047595 ('DLO', <Side.BUY: 1>) 2 4861 0
1712713890367047603 ('MKU', <Side.BUY: 1>) 2 4891 0
1712713890367047617 ('BRV', <Side.BUY: 1>) 2 4832 0
1712713890367047605 ('MKU', <Side.BUY: 1>) 2 4871 0
1712713890367047607 ('IGM', <Side.BUY: 1>) 2 5124 0
[CANCELLED] 1712713890367047589 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047590 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047591 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047592 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047593 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047594 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047596 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047597 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047598 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047599 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047600 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047602 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047604 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047606 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047608 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367047609 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367047610 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367047611 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367047612 ('IGM', <Side.SELL: 2>)
1712713890367047622 ('IGM', <Side.BUY: 1>) 1 5124 11
[CANCELLED] 1712713890367047614 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367047616 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367047618 ('BRV', <Side.SELL: 2>)
1712713890367047623 ('BRV', <Side.BUY: 1>) 1 4788 31
1712713890367047648 ('BRV', <Side.BUY: 1>) 2 4788 11
1712713890367047642 ('IGM', <Side.BUY: 1>) 2 5115 0
1712713890367047637 ('MKU', <Side.SELL: 2>) 2 4886 0
1712713890367047644 ('IGM', <Side.BUY: 1>) 2 5095 0
1712713890367047639 ('MKU', <Side.SELL: 2>) 2 4906 0
[CANCELLED] 1712713890367047619 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047624 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047625 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047626 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047627 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047628 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047629 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047620 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047630 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047631 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047632 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047633 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047634 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047635 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047621 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047636 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047638 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047640 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047641 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047643 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367047645 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367047646 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367047647 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367047649 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367047650 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367047651 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367047652 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367047653 ('BRV', <Side.SELL: 2>)
1712713890367047672 ('MKU', <Side.SELL: 2>) 2 4919 0
1712713890367047657 ('IGM', <Side.BUY: 1>) 1 5088 0
[CANCELLED] 1712713890367047654 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047659 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047660 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047661 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047662 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047663 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047664 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047655 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047665 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047666 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047667 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047668 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047669 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047670 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047656 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047671 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047673 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047674 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047675 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047676 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047677 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367047678 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367047679 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367047680 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367047681 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367047682 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367047658 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367047683 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367047684 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367047685 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367047686 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367047687 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367047688 ('BRV', <Side.SELL: 2>)
1712713890367047693 ('BRV', <Side.BUY: 1>) 1 4869 0
1712713890367047718 ('BRV', <Side.BUY: 1>) 2 4849 0
1712713890367047695 ('EPT', <Side.SELL: 2>) 2 5036 0
1712713890367047692 ('IGM', <Side.BUY: 1>) 1 5069 0
[CANCELLED] 1712713890367047689 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047694 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047696 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047697 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047698 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047699 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047690 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047700 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047701 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047702 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047703 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047704 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047705 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047691 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047706 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047707 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047708 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047709 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047710 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047711 ('MKU', <Side.SELL: 2>)
1712713890367047723 ('MKU', <Side.BUY: 1>) 1 4934 0
[CANCELLED] 1712713890367047712 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367047713 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367047714 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367047715 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367047716 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367047717 ('IGM', <Side.SELL: 2>)
1712713890367047724 ('IGM', <Side.BUY: 1>) 1 5065 4
[CANCELLED] 1712713890367047719 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367047720 ('BRV', <Side.BUY: 1>)
1712713890367047725 ('BRV', <Side.BUY: 1>) 1 4834 9
1712713890367047721 ('EPT', <Side.BUY: 1>) 1 5032 0
1712713890367047745 ('IGM', <Side.SELL: 2>) 2 5091 0
1712713890367047726 ('EPT', <Side.BUY: 1>) 2 5012 0
1712713890367047747 ('IGM', <Side.SELL: 2>) 2 5111 0
1712713890367047722 ('DLO', <Side.BUY: 1>) 1 4882 0
1712713890367047749 ('IGM', <Side.SELL: 2>) 2 5131 0
1712713890367047728 ('EPT', <Side.BUY: 1>) 2 4992 0
[CANCELLED] 1712713890367047727 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047729 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047730 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047731 ('EPT', <Side.SELL: 2>)
1712713890367047756 ('EPT', <Side.BUY: 1>) 1 4989 9
[CANCELLED] 1712713890367047732 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047733 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047734 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047735 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047736 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047737 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047738 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047739 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047740 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047741 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047742 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047743 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047744 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367047746 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367047748 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367047750 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367047751 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367047752 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367047753 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367047754 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367047755 ('BRV', <Side.SELL: 2>)
1712713890367047780 ('IGM', <Side.SELL: 2>) 2 5161 -11
1712713890367047782 ('IGM', <Side.SELL: 2>) 2 5170 0
1712713890367047786 ('BRV', <Side.SELL: 2>) 2 4893 0
1712713890367047761 ('EPT', <Side.BUY: 1>) 2 4978 0
1712713890367047784 ('IGM', <Side.SELL: 2>) 2 5190 0
1712713890367047788 ('BRV', <Side.SELL: 2>) 2 4913 0
1712713890367047763 ('EPT', <Side.BUY: 1>) 2 4958 0
1712713890367047790 ('BRV', <Side.SELL: 2>) 2 4933 0
[CANCELLED] 1712713890367047762 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047764 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047765 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047766 ('EPT', <Side.SELL: 2>)
1712713890367047791 ('EPT', <Side.BUY: 1>) 1 4955 4
[CANCELLED] 1712713890367047757 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047767 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047768 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047769 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047770 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047771 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047772 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047758 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047773 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047774 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047775 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047776 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047777 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047778 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047759 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367047779 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367047781 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367047783 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367047760 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367047785 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367047787 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367047789 ('BRV', <Side.BUY: 1>)
1712713890367047821 ('BRV', <Side.SELL: 2>) 2 4932 0
1712713890367047815 ('IGM', <Side.SELL: 2>) 2 5245 0
1712713890367047823 ('BRV', <Side.SELL: 2>) 2 4952 0
1712713890367047809 ('MKU', <Side.SELL: 2>) 2 4970 0
1712713890367047825 ('BRV', <Side.SELL: 2>) 2 4972 0
1712713890367047817 ('IGM', <Side.SELL: 2>) 2 5265 0
1712713890367047803 ('DLO', <Side.SELL: 2>) 2 4928 0
1712713890367047811 ('MKU', <Side.SELL: 2>) 2 4990 0
1712713890367047819 ('IGM', <Side.SELL: 2>) 2 5285 0
[CANCELLED] 1712713890367047796 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047797 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047798 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047799 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047800 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047801 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047792 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047802 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047804 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047805 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047806 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047807 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047793 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047808 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047810 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047812 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047813 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047794 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367047814 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367047816 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367047818 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367047795 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367047820 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367047822 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367047824 ('BRV', <Side.BUY: 1>)
1712713890367047826 ('EPT', <Side.BUY: 1>) 1 4940 0
1712713890367047827 ('DLO', <Side.BUY: 1>) 1 4925 0
1712713890367047828 ('MKU', <Side.BUY: 1>) 1 4985 0
1712713890367047829 ('IGM', <Side.BUY: 1>) 1 5275 0
1712713890367047830 ('BRV', <Side.BUY: 1>) 1 4988 0
1712713890367047849 ('IGM', <Side.BUY: 1>) 2 5255 0
1712713890367047855 ('BRV', <Side.BUY: 1>) 2 4968 0
1712713890367047832 ('EPT', <Side.SELL: 2>) 2 4972 0
1712713890367047851 ('IGM', <Side.BUY: 1>) 2 5235 0
[CANCELLED] 1712713890367047831 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047833 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047834 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047835 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047836 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047837 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047838 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047839 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047840 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047841 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047842 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047843 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047844 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047845 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047846 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047847 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047848 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047850 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367047852 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367047853 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367047854 ('IGM', <Side.SELL: 2>)
1712713890367047864 ('IGM', <Side.BUY: 1>) 1 5229 34
[CANCELLED] 1712713890367047856 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367047857 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367047858 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367047859 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367047860 ('BRV', <Side.SELL: 2>)
1712713890367047865 ('BRV', <Side.BUY: 1>) 1 4959 19
1712713890367047884 ('IGM', <Side.BUY: 1>) 2 5229 14
1712713890367047863 ('MKU', <Side.BUY: 1>) 1 4981 0
1712713890367047862 ('DLO', <Side.BUY: 1>) 1 4911 0
1712713890367047890 ('BRV', <Side.BUY: 1>) 2 4958 0
1712713890367047886 ('IGM', <Side.BUY: 1>) 2 5223 0
1712713890367047892 ('BRV', <Side.BUY: 1>) 2 4938 0
1712713890367047888 ('IGM', <Side.BUY: 1>) 2 5203 0
1712713890367047878 ('MKU', <Side.BUY: 1>) 2 4961 0
1712713890367047872 ('DLO', <Side.BUY: 1>) 2 4891 0
1712713890367047894 ('BRV', <Side.BUY: 1>) 1 4918 0
1712713890367047867 ('EPT', <Side.SELL: 2>) 2 4992 0
1712713890367047880 ('MKU', <Side.BUY: 1>) 2 4941 0
[CANCELLED] 1712713890367047861 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047866 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047868 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047869 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047870 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047871 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047873 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047874 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047875 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047876 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047877 ('DLO', <Side.SELL: 2>)
1712713890367047896 ('DLO', <Side.BUY: 1>) 1 4877 2
[CANCELLED] 1712713890367047879 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047881 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047882 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047883 ('MKU', <Side.SELL: 2>)
1712713890367047897 ('MKU', <Side.BUY: 1>) 1 4938 8
[CANCELLED] 1712713890367047885 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367047887 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367047889 ('IGM', <Side.SELL: 2>)
1712713890367047898 ('IGM', <Side.BUY: 1>) 1 5151 22
[CANCELLED] 1712713890367047891 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367047893 ('BRV', <Side.SELL: 2>)
1712713890367047899 ('BRV', <Side.BUY: 1>) 1 4865 37
1712713890367047918 ('IGM', <Side.BUY: 1>) 2 5144 9
1712713890367047924 ('BRV', <Side.BUY: 1>) 2 4865 17
1712713890367047920 ('IGM', <Side.BUY: 1>) 2 5133 0
[CANCELLED] 1712713890367047895 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047900 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047901 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047902 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047903 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047904 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047905 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047906 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047907 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047908 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047909 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047910 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047911 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047912 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047913 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047914 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047915 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047916 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047917 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047919 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367047921 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367047922 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367047923 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367047925 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367047926 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367047927 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367047928 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367047929 ('BRV', <Side.SELL: 2>)
1712713890367047934 ('BRV', <Side.BUY: 1>) 1 4890 0
1712713890367047933 ('IGM', <Side.BUY: 1>) 1 5137 0
1712713890367047932 ('MKU', <Side.BUY: 1>) 1 4952 0
1712713890367047959 ('BRV', <Side.BUY: 1>) 2 4870 0
[CANCELLED] 1712713890367047930 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047935 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047936 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047937 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047938 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367047939 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367047940 ('EPT', <Side.SELL: 2>)
1712713890367047965 ('EPT', <Side.BUY: 1>) 1 5014 6
[CANCELLED] 1712713890367047931 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047941 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047942 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047943 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047944 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047945 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367047946 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367047947 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047948 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367047949 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367047950 ('MKU', <Side.SELL: 2>)
